X,Y,Z,SAMPLE_1,
633326.983531354,4212567.83570164,0,363.977508544922
633275.91713441,4212508.4292146,0,366.2607421875
633192.755271878,4212457.61089611,0,370.305053710938
633124.280007091,4212438.22819953,0,375.458587646484
633118.823168292,4212435.8839802,0,375.458587646484
633023.768057788,4212397.46857898,0,377.272521972656
633019.811177598,4212393.90600905,0,377.272521972656
633017.049556673,4212391.81093938,0,377.272521972656
632917.023506144,4212334.68175707,0,393.726776123047
632914.965209794,4212331.15529329,0,393.726776123047
632852.991116359,4212302.43661881,0,402.742034912109
632849.489563509,4212298.35101404,0,402.742034912109
632826.980239733,4212273.97914312,0,407.549346923828
632826.184882804,4212264.73655145,0,407.549346923828
632831.707749574,4212242.48174447,0,410.722137451172
632835.656052757,4212241.39673689,0,410.722137451172
632873.867670918,4212228.93786528,0,407.129608154297
632941.111754719,4212242.26320981,0,391.081268310547
632949.072704436,4212244.4827478,0,391.081268310547
633089.720524718,4212320.46428649,0,364.540924072266
633267.702231348,4212432.0571235,0,350.249481201172
633326.031089391,4212470.64415312,0,350.957580566406
633355.519816233,4212514.6341813,0,350.615936279297
