X,Y,Z,SAMPLE_1,
632569.3440974,4213708.39777097,0,354.564697265625
632472.166806566,4213627.0047051,0,346.326385498047
632381.115627842,4213581.7397622,0,372.865142822266
632227.165960121,4213562.99705859,0,420.075225830078
632093.98516412,4213530.07145326,0,435.016418457031
631997.070003079,4213497.81969337,0,431.213562011719
631923.081932204,4213421.57892539,0,421.373718261719
631852.779020645,4213369.06487732,0,422.832977294922
631757.983422448,4213308.36953181,0,440.523376464844
631635.799767649,4213191.44839032,0,458.693389892578
631541.055587271,4213112.35788336,0,457.472747802734
631470.527217085,4213052.17857202,0,458.797393798828
631387.244018495,4213009.58501954,0,463.967315673828
631288.71297692,4212956.25892586,0,472.693237304688
631197.101093047,4212893.83161066,0,471.224182128906
631150.113610927,4212833.24008218,0,470.369232177734
631132.002694484,4212783.74227477,0,465.989990234375
631181.327028591,4212759.03153276,0,488.090637207031
631225.654430942,4212716.50185238,0,495.332244873047
631207.048715293,4212659.50713365,0,491.090759277344
631149.534730964,4212548.46264991,0,463.211273193359
631089.85900481,4212464.26689081,0,428.592102050781
631110.245999562,4212427.74191647,0,426.788146972656
631176.844041598,4212467.27188544,0,441.437805175781
631318.67612753,4212538.51689312,0,438.352416992188
631458.896764064,4212621.38346292,0,421.50927734375
631551.537603641,4212713.95469248,0,413.197174072266
631578.404742512,4212805.46337139,0,408.111938476562
631572.286682572,4212851.43897873,0,422.922393798828
631655.355434356,4212927.98847548,0,429.961486816406
631807.207509135,4213019.12618931,0,418.836303710938
631812.987358021,4213022.77102514,0,418.836303710938
631965.142704382,4213102.35198707,0,393.02685546875
631974.757592219,4213106.0552476,0,393.02685546875
631979.01348476,4213108.73188804,0,390.561676025391
632028.081569583,4213098.29414335,0,378.434753417969
632031.970634238,4213099.582028,0,376.424560546875
632183.581846586,4213187.34060354,0,382.351135253906
632186.083420117,4213188.92261613,0,382.351135253906
632294.450969203,4213297.28253029,0,394.447540283203
632365.447233774,4213364.14531727,0,392.300567626953
632483.625744858,4213449.14412127,0,379.074920654297
632607.197554448,4213530.67963704,0,352.114166259766
632666.632033053,4213566.98933708,0,339.114593505859
