X,Y,Z,SAMPLE_1,
631480.557453065,4211448.93197628,0,348.675811767578
631488.2416727,4211560.19937291,0,355.045440673828
631495.159764883,4211681.7397643,0,381.267883300781
631583.78441762,4211778.7329587,0,409.518890380859
631692.987904909,4211860.75991098,0,403.359893798828
631783.417710649,4211910.16253895,0,395.326141357422
631898.388453292,4211983.26879165,0,404.355804443359
631968.312712585,4212024.61387624,0,409.5322265625
632040.28779184,4212079.2347293,0,400.857818603516
632123.683437827,4212126.05889029,0,391.868194580078
632232.070168648,4212196.04937451,0,377.146606445312
632296.983207016,4212196.67597338,0,370.764587402344
632441.858784272,4212273.39057606,0,369.986541748047
632620.685629046,4212385.22267513,0,379.229156494141
632860.250108225,4212485.64918772,0,368.668365478516
633141.98830353,4212642.44969584,0,357.387084960938
633234.68586283,4212712.64645324,0,336.093933105469
