X,Y,Z,SAMPLE_1,
630693.867327283,4212666.90623993,0,446.962829589844
630760.00758879,4212744.3762071,0,448.061706542969
630819.68950461,4212808.68008828,0,443.264678955078
630884.683086607,4212876.5435098,0,434.959991455078
631043.615298137,4213017.58733756,0,452.575897216797
631196.91913251,4213140.94498353,0,477.707794189453
631332.089988592,4213263.07782176,0,452.232604980469
631443.921184691,4213331.79002109,0,445.678436279297
631561.066440022,4213407.81668891,0,432.692810058594
631661.974424097,4213494.72207241,0,428.112884521484
631801.908301916,4213577.60097722,0,428.725219726562
632036.567865277,4213738.13056032,0,380.310150146484
632201.733733399,4213858.35753576,0,346.326385498047
632396.897695599,4213978.40238499,0,346.326385498047
