X,Y,Z,SAMPLE_1,
631341.628865395,4211667.45593404,0,354.275512695312
631506.322108565,4211903.79447682,0,374.571350097656
631677.859633878,4212042.39389725,0,369.573638916016
631965.190865941,4212206.66202366,0,370.710540771484
632151.266892079,4212294.16547821,0,355.967834472656
632155.860675653,4212294.87967807,0,355.967834472656
632457.419908062,4212448.91353799,0,356.938232421875
632803.585954087,4212612.079544,0,348.218475341797
633037.924883137,4212748.85228055,0,337.933166503906
633164.813781455,4212817.08671431,0,322.192596435547
