id,SAMPLE_1,X,Y
,407.417938232422,"632775","4212263"
,395.5849609375,"632799","4212319"
,407.549346923828,"632829","4212269"
,410.722137451172,"632835","4212243"
,394.854370117188,"632855","4212157"
,413.610717773438,"632781","4212199"
