id,SAMPLE_1,X,Y
,445.796356201172,"630702","4212596"
,404.910736083984,"630853","4212375"
,453.199493408203,"630783","4212677"
,421.119842529297,"631116","4212406"
,432.904296875,"631097","4212464"
,448.747161865234,"630864","4212750"
