id,SAMPLE_1,X,Y
,434.049468994141,"632006","4213486"
,422.03759765625,"631948","4213559"
,406.959655761719,"632018","4213648"
,435.016418457031,"632107","4213532"
,364.115081787109,"632138","4213722"
,420.075225830078,"632215","4213555"
,421.351837158203,"631960","4213559"
