id,SAMPLE_1,X,Y
,474.114562988281,"631155","4212780"
,444.118743896484,"631011","4212878"
,455.579071044922,"631112","4212955"
,475.011840820312,"631205","4212890"
,444.118743896484,"631015","4212870"
