id,SAMPLE_1,X,Y
,414.559387207031,"630495","4212903"
,445.645233154297,"630672","4212631"
,412.655426025391,"630723","4213080"
,445.888153076172,"631003","4212973"
,427.101928710938,"630885","4213221"
,455.141815185547,"631322","4213258"
,440.907745361328,"631129","4213373"
,432.692810058594,"631567","4213400"
,423.782928466797,"631235","4213467"
,389.054168701172,"631546","4213591"
,431.396453857422,"631670","4213497"
