id,SAMPLE_1,X,Y
,432.904296875,"631100","4212460"
,448.747161865234,"630860","4212747"
,463.211273193359,"631151","4212541"
,441.003234863281,"630957","4212832"
,495.332244873047,"631224","4212716"
,474.114562988281,"631147","4212785"
,444.118743896484,"631008","4212878"
