id,SAMPLE_1,X,Y
,360.277465820312,"632153","4212294"
,377.146606445312,"632238","4212189"
,370.764587402344,"632304","4212193"
,352.466674804688,"632246","4212329"
,360.277465820312,"632161","4212290"
,377.04345703125,"632482","4212294"
,359.291809082031,"632459","4212445"
,379.229156494141,"632617","4212379"
,356.925384521484,"632583","4212503"
,349.770141601562,"632358","4212398"
