id,SAMPLE_1,X,Y
,374.237884521484,"631522","4211638"
,373.104919433594,"631631","4211624"
,405.114776611328,"631629","4211722"
,368.850799560547,"631825","4211619"
,386.214416503906,"631844","4211673"
,394.938293457031,"631795","4211820"
,373.104919433594,"631634","4211622"
