id,SAMPLE_1,X,Y
,402.254058837891,"631542","4213829"
,398.046569824219,"631601","4213832"
,392.951599121094,"631634","4213903"
,390.413360595703,"631694","4213890"
,383.530334472656,"631721","4213942"
,375.182830810547,"631781","4213943"
