id,SAMPLE_1,X,Y
,369.925445556641,"631689","4212042"
,403.359893798828,"631708","4211868"
,354.275512695312,"631344","4211671"
,354.275512695312,"631344","4211663"
,367.040435791016,"631484","4211644"
,409.518890380859,"631592","4211787"
,374.571350097656,"631511","4211903"
,354.275512695312,"631348","4211659"
,371.840301513672,"631484","4211667"
