,UTM_X,UTM_Y,elevation,t,tt
0,630671.1458796381,4212640.292538288,445.64523,4259587.342520659,465.17197183612734
1,630670.9158619378,4212640.628421876,446.61650602377,4259587.640646075,464.8738464200869
2,630670.7043683439,4212640.937255617,447.47080531416003,4259587.914762454,464.59973004087806
3,630670.5115547655,4212641.218811846,448.21076399979,4259588.164667719,464.34982477594167
4,630670.3375771116,4212641.472862897,448.8390182092799,4259588.390159794,464.12433270085603
5,630670.1825912909,4212641.699181105,449.35820407124993,4259588.591036604,463.9234558911994
6,630670.046753213,4212641.8975388,449.77095771432,4259588.767096068,463.7473964272067
7,630669.9302187867,4212642.067708318,450.0799152671099,4259588.918136113,463.5963563816622
8,630669.8331439216,4212642.209461992,450.2877128582401,4259589.043954662,463.47053783293813
9,630669.7556845262,4212642.322572155,450.39698661633,4259589.14434964,463.37014285475016
10,630669.6979965093,4212642.406811141,450.4103726700001,4259589.219118972,463.2953735226765
11,630669.6602357804,4212642.461951286,450.33050714787004,4259589.268060584,463.2464319113642
12,630669.6425582486,4212642.487764919,450.16002617856003,4259589.2909724,463.2235200945288
13,630669.6451198228,4212642.4840243785,449.90156589069,4259589.287652349,463.22684014588594
14,630669.6680764124,4212642.450501994,449.55776241288,4259589.257898355,463.2565941400826
15,630669.7115839262,4212642.386970102,449.13125187375,4259589.201508346,463.31298414897174
16,630669.7757982732,4212642.293201035,448.62467040191996,4259589.118280251,463.39621224440634
17,630669.8608753624,4212642.168967126,448.04065412601,4259589.008011994,463.50648050103337
18,630669.9669711033,4212642.0140407095,447.3818391746401,4259588.870501506,463.64399098884314
19,630670.0942414046,4212641.828194119,446.65086167643005,4259588.705546716,463.80894577875733
20,630670.2428421754,4212641.611199687,445.8503577600001,4259588.512945553,464.0015469416976
21,630670.4129293248,4212641.3628297495,444.9829635539701,4259588.292495946,464.2219965485856
22,630670.604658762,4212641.082856638,444.0513151869601,4259588.043995827,464.470496667549
23,630670.8181863957,4212640.771052688,443.05804878759005,4259587.767243127,464.7472493676469
24,630671.0536681354,4212640.427190231,442.00580048448,4259587.462035774,465.05245672073215
25,630671.31125989,4212640.051041603,440.89720640625,4259587.128171705,465.38632079027593
26,630671.5911175685,4212639.642379134,439.73490268152,4259586.765448846,465.7490436490625
27,630671.8933970801,4212639.200975161,438.52152543891,4259586.373665136,466.14082735870034
28,630672.2182543338,4212638.726602017,437.25971080703994,4259585.952618506,466.56187398917973
29,630672.5658452385,4212638.219032035,435.9520949145299,4259585.502106891,467.0123856039718
30,630672.9363257035,4212637.6780375475,434.6013138899999,4259585.021928223,467.4925642721355
31,630673.329851638,4212637.10339089,433.2100038620699,4259584.511880442,468.00261205341667
32,630673.7465789507,4212636.494864397,431.78080095935996,4259583.971761482,468.542731013149
33,630674.1866635508,4212635.852230399,430.3163413104899,4259583.401369278,469.1131232166663
34,630674.6502613475,4212635.175261232,428.81926104408,4259582.80050177,469.71399072464556
35,630675.1375282498,4212634.463729228,427.29219628875,4259582.1689568935,470.34553560148925
36,630675.6486201668,4212633.717406722,425.73778317311996,4259581.50653259,471.0079599050805
37,630676.1836930072,4212632.936066046,424.15865782581,4259580.813026795,471.7014656998217
38,630676.7429026805,4212632.119479536,422.55745637544004,4259580.088237452,472.4262550426647
39,630677.3264050956,4212631.2674195245,420.93681495063004,4259579.331962502,473.1825299933553
40,630677.9343561617,4212630.379658343,419.29936968,4259578.5439998815,473.97049261350185
41,630678.5669117877,4212629.455968329,417.64775669217005,4259577.724147539,474.79034495633096
42,630679.2242278829,4212628.496121813,415.98461211576006,4259576.8722034125,475.6422890825197
43,630679.9064603561,4212627.499891131,414.31257207939007,4259575.987965451,476.5265270443633
