,UTM_X,UTM_Y,elevation,t,tt
0,630697.1893661171,4212602.262509915,445.79636,4259553.587734045,498.92675844952464
1,630697.1949909634,4212602.254296227,444.39201243599996,4259553.580443745,498.9340487504378
2,630697.2142111799,4212602.2262298865,443.01082414399997,4259553.555532638,498.9589598570019
3,630697.2470267662,4212602.178310892,441.65279512399997,4259553.513000724,499.0014917710796
4,630697.2934377226,4212602.1105392445,440.317925376,4259553.452848005,499.0616444898769
5,630697.3534440489,4212602.022914944,439.0062149,4259553.375074482,499.1394180133939
6,630697.4270457452,4212601.91543799,437.71766369599993,4259553.279680152,499.2348123425618
7,630697.5142428116,4212601.788108381,436.45227176399993,4259553.1666650195,499.347827475518
8,630697.615035248,4212601.640926122,435.21003910400003,4259553.0360290855,499.47846340946853
9,630697.7294230544,4212601.473891207,433.99096571600006,4259552.88777235,499.62672014534473
10,630697.8574062306,4212601.287003641,432.7950516,4259552.7218948165,499.79259767849
11,630697.9989847768,4212601.08026342,431.62229675599997,4259552.538396485,499.9760960098356
12,630698.1541586932,4212600.853670547,430.472701184,4259552.337277358,500.1772151365876
13,630698.3229279794,4212600.6072250195,429.346264884,4259552.118537437,500.3959550578147
14,630698.5052926356,4212600.34092684,428.242987856,4259551.882176726,500.6323157688603
15,630698.7012526618,4212600.054776006,427.16287009999996,4259551.628195226,500.886297268793
16,630698.910808058,4212599.748772521,426.10591161599996,4259551.356592942,501.1578995529562
17,630699.1339588243,4212599.42291638,425.07211240399994,4259551.067369873,501.4471226222813
18,630699.3707049605,4212599.077207587,424.0614724640001,4259550.760526026,501.7539664693177
19,630699.6210464668,4212598.711646141,423.0739917960001,4259550.436061402,502.078431093134
20,630699.884983343,4212598.326232041,422.1096704,4259550.093976006,502.42051648907363
21,630700.162515589,4212597.920965289,421.168508276,4259549.73426984,502.780222655274
22,630700.4536432052,4212597.495845883,420.25050542400004,4259549.356942909,503.15754958614707
23,630700.7583661914,4212597.0508738225,419.355661844,4259548.961995215,503.5524972798303
24,630701.0766845475,4212596.586049111,418.483977536,4259548.549426766,503.965065728873
25,630701.4085982736,4212596.101371745,417.6354525,4259548.1192375645,504.3952549304813
26,630701.7541073698,4212595.5968417255,416.810086736,4259547.671427614,504.8430648809299
27,630702.1132118359,4212595.072459053,416.007880244,4259547.20599692,505.3084955746308
28,630702.4859116719,4212594.528223729,415.22883302400004,4259546.72294549,505.7915470050648
29,630702.8722068779,4212593.964135749,414.472945076,4259546.222273325,506.2922191703692
30,630703.272097454,4212593.380195118,413.74021639999995,4259545.703980433,506.81051206216216
31,630703.6855834001,4212592.776401833,413.030646996,4259545.168066819,507.34642567578703
32,630704.1126647161,4212592.152755894,412.3442368639999,4259544.614532488,507.8999600065872
33,630704.5533414021,4212591.509257302,411.6809860039999,4259544.043377447,508.47111504804343
34,630705.0076134582,4212590.845906057,411.04089441599996,4259543.454601702,509.0598907927051
35,630705.4754808842,4212590.162702159,410.4239620999999,4259542.848205259,509.66628723591566
36,630705.9569436803,4212589.4596456075,409.830189056,4259542.224188124,510.2903043711558
37,630706.4520018463,4212588.736736403,409.259575284,4259541.582550305,510.9319421900436
38,630706.9606553823,4212587.993974545,408.71212078400004,4259540.923291808,511.5912006869912
39,630707.4829042882,4212587.231360033,408.187825556,4259540.24641264,512.268079854548
40,630708.0187485642,4212586.448892869,407.6866896,4259539.551912809,512.9625796861947
41,630708.5681882103,4212585.646573051,407.208712916,4259538.839792321,513.6747001735494
42,630709.1312232261,4212584.8244005805,406.75389550400007,4259538.110051186,514.4044413091615
43,630709.707853612,4212583.982375456,406.3222373640001,4259537.362689409,515.1518030855805
44,630710.298079368,4212583.120497678,405.91373849600006,4259536.597707,515.9167854953557
45,630710.9019004938,4212582.238767248,405.5283989,4259535.815103966,516.699388529174
46,630711.5193169897,4212581.337184164,405.166218576,4259535.014880317,517.4996121777222
47,630712.1503288557,4212580.415748427,404.827197524,4259534.1970360605,518.3174564344808
48,630712.7949360915,4212579.4744600365,404.511335744,4259533.361571206,519.1529212892056
49,630713.4531386973,4212578.513318993,404.21863323599996,4259532.5084857615,520.0060067335144
50,630714.1249366731,4212577.532325296,403.94909,4259531.637779735,520.8767127599567
51,630714.810330019,4212576.531478945,403.702706036,4259530.749453139,521.7650393564254
52,630715.5093187349,4212575.510779941,403.47948134399996,4259529.8435059795,522.6709865154698
53,630716.2219028206,4212574.470228285,403.279415924,4259528.919938269,523.5945542259142
54,630716.9480822764,4212573.4098239755,403.102509776,4259527.978750018,524.5357424765825
55,630717.6878571021,4212572.329567012,402.9487629,4259527.019941234,525.4945512609556
56,630718.441227298,4212571.229457395,402.818175296,4259526.043511928,526.4709805669263
57,630719.2081928637,4212570.109495126,402.710746964,4259525.049462113,527.4650303823873
58,630719.9887537996,4212568.969680202,402.626477904,4259524.037791794,528.4767007008195
59,630720.7829101053,4212567.810012626,402.56536811599995,4259523.008500988,529.5059915073216
60,630721.590661781,4212566.630492398,402.5274176,4259521.961589703,530.5529027916491
61,630722.4120088267,4212565.431119515,402.512626356,4259520.8970579505,531.6174345444888
62,630723.2469512424,4212564.2118939785,402.520994384,4259519.814905743,532.6995867518708
63,630724.0954890281,4212562.97281579,402.552521684,4259518.715133091,533.7993594035506
64,630724.9576221838,4212561.713884947,402.60720825600004,4259517.597740006,534.9167524892837
65,630725.8333507095,4212560.435101451,402.6850541,4259516.4627265,536.0517659951001
66,630726.7226746052,4212559.136465303,402.786059216,4259515.310092587,537.2043999079615
67,630727.6255938708,4212557.817976501,402.910223604,4259514.139838277,538.3746542176232
68,630728.5421085064,4212556.479635045,403.05754726400005,4259512.951963584,539.5625289110467
69,630729.4722185121,4212555.121440936,403.22803019599996,4259511.74646852,540.7680239751935
70,630730.4159238877,4212553.743394175,403.4216724,4259510.523353099,541.9911393960938
71,630731.3732246333,4212552.34549476,403.638473876,4259509.282617334,543.231875160709
72,630732.3441207488,4212550.927742692,403.87843462399996,4259508.024261237,544.4902312578633
73,630733.3286122346,4212549.490137969,404.14155464399994,4259506.748284821,545.7662076735869
74,630734.3266990901,4212548.032680595,404.427833936,4259505.454688104,547.0598043911159
75,630735.3383813157,4212546.555370566,404.7372725,4259504.143471094,548.3710214011371
76,630736.3636589113,4212545.058207884,405.069870336,4259502.814633808,549.6998586868867
77,630737.4025318767,4212543.541192551,405.42562744400004,4259501.468176262,551.0463162325323
78,630738.4550002124,4212542.004324563,405.804543824,4259500.104098468,552.4103940268978
79,630739.5210639178,4212540.447603921,406.206619476,4259498.722400441,553.792092054151
80,630740.6007229933,4212538.871030628,406.6318544,4259497.3230821965,555.1914102984592
81,630741.6939774388,4212537.27460468,407.08024859600005,4259495.906143748,556.608348746784
82,630742.8008272544,4212535.658326078,407.55180206399996,4259494.471585113,558.0429073823616
83,630743.9212724399,4212534.022194824,408.046514804,4259493.019406305,559.4950861902907
84,630745.0553129953,4212532.366210918,408.564386816,4259491.549607341,560.9648851538077
85,630746.2029489208,4212530.690374357,409.1054181,4259490.062188235,562.4523042598739
86,630747.3641802163,4212528.994685142,409.669608656,4259488.557149004,563.9573434907943
87,630748.5390068816,4212527.279143275,410.256958484,4259487.034489665,565.480002829805
88,630749.7274289171,4212525.543748755,410.867467584,4259485.494210233,567.0202822620049
89,630750.9294463224,4212523.788501582,411.501135956,4259483.936310726,568.5781817687675
90,630752.1450590978,4212522.013401755,412.15796359999996,4259482.360791159,570.153701336123
91,630753.3742672432,4212520.218449275,412.837950516,4259480.76765155,571.746840945445
92,630754.6170707586,4212518.403644142,413.541096704,4259479.156891916,573.3576005790383
93,630755.873469644,4212516.568986354,414.26740216400003,4259477.528512273,574.9859802220017
94,630757.1434638993,4212514.714475916,415.016866896,4259475.882512641,576.6319798538461
95,630758.4270535248,4212512.840112822,415.7894909,4259474.218893035,578.2955994596705
96,630759.7242385199,4212510.945897076,416.585274176,4259472.537653475,579.976839019917
97,630761.0350188853,4212509.031828676,417.404216724,4259470.838793977,581.6756985178217
98,630762.3593946206,4212507.097907623,418.24631854399996,4259469.122314561,583.392177933827
99,630763.6973657259,4212505.144133918,419.11157963600004,4259467.388215246,585.1262772493064
