,UTM_X,UTM_Y,elevation,t,tt
0,630889.5656468937,4212321.34484468,145.0,4259304.2573026195,748.2571898754686
1,630890.9221735889,4212319.363975155,144.30645280479774,4259302.499212882,750.0152796134353
2,630892.2750253541,4212317.38847195,143.62581121919098,4259300.745886561,751.7686059335247
3,630893.6242021893,4212315.418335065,142.95807524317976,4259298.997323655,753.5171688403934
4,630894.9697040941,4212313.453564501,142.30324487676398,4259297.253524157,755.2609683377668
5,630896.3115310689,4212311.494160257,141.66132011994375,4259295.514488063,757.0000044321641
6,630897.6496831137,4212309.540122335,141.03230097271896,4259293.780215367,758.734277128242
7,630898.9841602284,4212307.591450731,140.41618743508974,4259292.050706064,760.4637864306569
8,630900.3149624132,4212305.648145449,139.812979507056,4259290.325960151,762.1885323440656
9,630901.6420896677,4212303.710206487,139.22267718861775,4259288.605977619,763.9085148759186
10,630902.9655419921,4212301.777633846,138.645280479775,4259286.890758468,765.6237340271473
11,630904.2853193865,4212299.850427526,138.08078938052776,4259285.180302691,767.3341898042709
12,630905.6014218507,4212297.928587526,137.52920389087598,4259283.474610281,769.0398822138086
13,630906.913849385,4212296.012113846,136.99052401081977,4259281.7736812355,770.7408112594858
14,630908.2226019892,4212294.101006486,136.464749740359,4259280.077515547,772.4369769478217
15,630909.5276796632,4212292.195265448,135.95188107949375,4259278.386113213,774.1283792816103
16,630910.829082407,4212290.294890731,135.45191802822401,4259276.6994742295,775.8150182655081
17,630912.1268102209,4212288.399882332,134.96486058654975,4259275.017598589,777.4968939060345
18,630913.4208631048,4212286.510240255,134.49070875447103,4259273.340486286,779.1740062087774
19,630914.7112410584,4212284.625964498,134.02946253198775,4259271.668137318,780.8463551765308
20,630915.997944082,4212282.747055063,133.5811219191,4259270.000551682,782.5139408130199
21,630917.2809721754,4212280.873511947,133.14568691580777,4259268.337729368,784.1767631266266
22,630918.5603253389,4212279.005335152,132.72315752211102,4259266.679670375,785.834822120145
23,630919.8360035722,4212277.142524677,132.31353373800977,4259265.026374695,787.4881178000942
24,630921.1080068754,4212275.285080524,131.916815563504,4259263.377842328,789.1366501674056
25,630922.3763352485,4212273.43300269,131.53300299859376,4259261.734073264,790.7804192313924
26,630923.6409886916,4212271.586291176,131.162096043279,4259260.095067499,792.41942499578
27,630924.9019672046,4212269.744945984,130.80409469755978,4259258.4608250335,794.0536674614996
28,630926.1592707875,4212267.908967112,130.458998961436,4259256.831345858,795.6831466369331
29,630927.4128994402,4212266.078354561,130.12680883490773,4259255.206629968,797.3078625267372
30,630928.662853163,4212264.253108329,129.80752431797498,4259253.586677359,798.9278151355684
31,630929.9091319556,4212262.433228418,129.50114541063775,4259251.971488028,800.5430044671521
32,630931.1517358181,4212260.618714829,129.207672112896,4259250.36106197,802.1534305252135
33,630932.3906647505,4212258.809567559,128.92710442474973,4259248.755399178,803.7590933172032
34,630933.6259187529,4212257.00578661,128.659442346199,4259247.154499649,805.3599928459153
35,630934.8574978252,4212255.207371982,128.40468587724376,4259245.55836338,806.9561291150749
36,630936.0854019674,4212253.414323674,128.162835017884,4259243.966990363,808.5475021321326
37,630937.3096311796,4212251.626641685,127.93388976811976,4259242.380380595,810.1341118998826
38,630938.5301854615,4212249.844326018,127.717850127951,4259240.798534072,811.7159584229812
39,630939.7470648135,4212248.067376672,127.51471609737774,4259239.221450789,813.2930417060852
40,630940.9602692354,4212246.295793646,127.3244876764,4259237.64913074,814.8653617547825
41,630942.1697987271,4212244.52957694,127.14716486501774,4259236.081573923,816.432918571867
42,630943.3756532888,4212242.768726555,126.98274766323101,4259234.518780331,817.9957121638581
43,630944.5778329205,4212241.013242491,126.83123607103975,4259232.960749962,819.5537425326183
44,630945.776337622,4212239.263124747,126.692630088444,4259231.40748281,821.107009684667
45,630946.9711673933,4212237.518373324,126.56692971544376,4259229.85897887,822.6555136246607
