,UTM_X,UTM_Y,elevation,t,tt
0,630470.7366974736,4212932.9402561765,360.0,4259847.099242813,205.41524968203157
1,630471.4122451378,4212931.953786993,359.60216833601277,4259846.2236209735,206.29087152145803
2,630472.0805239704,4212930.977932129,359.2086733440512,4259845.357420899,207.15707159601152
3,630472.7415339714,4212930.012691584,358.8195150241152,4259844.500642585,208.01384991034865
4,630473.3952751408,4212929.058065357,358.4346933762048,4259843.653286024,208.8612064709887
5,630474.0417474784,4212928.1140534505,358.05420840032,4259842.815351215,209.69914127979428
6,630474.6809509845,4212927.180655862,357.67806009646074,4259841.98683815,210.5276543451473
7,630475.3128856586,4212926.257872593,357.3062484646271,4259841.167746825,211.34674566984177
8,630475.9375515014,4212925.345703642,356.9387735048192,4259840.358077236,212.15641525853425
9,630476.5549485123,4212924.444149012,356.57563521703685,4259839.557829379,212.95666311588138
10,630477.1650766918,4212923.553208699,356.21683360128,4259838.767003248,213.74748924653977
11,630477.7679360394,4212922.672882707,355.86236865754876,4259837.98559884,214.52889365516603
12,630478.3635265555,4212921.803171032,355.51224038584326,4259837.213616148,215.3008763473481
13,630478.9518482398,4212920.944073677,355.1664487861632,4259836.451055169,216.06343732587993
14,630479.5329010924,4212920.095590641,354.82499385850883,4259835.697915899,216.81657659634948
15,630480.1066851133,4212919.257721924,354.48787560287997,4259834.954198334,217.56029416061938
16,630480.6732003028,4212918.430467526,354.1550940192767,4259834.219902468,218.29459002707154
17,630481.2324466604,4212917.613827447,353.8266491076992,4259833.495028299,219.01946419570595
18,630481.7844241865,4212916.807801688,353.50254086814726,4259832.779575822,219.73491667304188
19,630482.3291328809,4212916.012390247,353.18276930062086,4259832.073545031,220.44094746373594
20,630482.8665727435,4212915.227593126,352.86733440512,4259831.376935925,221.13755656965077
21,630483.3967437744,4212914.453410324,352.5562361816448,4259830.689748499,221.8247439963743
22,630483.9196459738,4212913.6898418395,352.24947463019527,4259830.011982747,222.50250974763185
23,630484.4352793415,4212912.936887675,351.9470497507712,4259829.343638668,223.17085382714868
24,630484.9436438775,4212912.19454783,351.6489615433728,4259828.684716257,223.82977623771876
25,630485.4447395819,4212911.462822303,351.355210008,4259828.035215509,224.47927698586136
26,630485.9385664546,4212910.741711096,351.0657951446528,4259827.3951364225,225.1193560725078
27,630486.4251244955,4212910.031214207,350.7807169533312,4259826.764478992,225.750013503246
28,630486.904413705,4212909.331331639,350.4999754340352,4259826.143243216,226.37124927900732
29,630487.3764340826,4212908.642063388,350.22357058676477,4259825.531429088,226.9830634072423
