,UTM_X,UTM_Y,elevation,t,tt
0,631364.9931029923,4211627.101404604,230.0,4258688.130845188,1364.3836473068222
1,631369.4972121537,4211620.52427449,228.415,4258682.294149219,1370.220343275927
2,631373.9537785696,4211614.016568719,226.85999999999999,4258676.519068816,1375.99542367924
3,631378.3628022398,4211607.578287292,225.33499999999998,4258670.805603761,1381.7088887337595
4,631382.7242831644,4211601.20943021,223.83999999999997,4258665.153753843,1387.360738651827
5,631387.0382213434,4211594.909997472,222.375,4258659.563518846,1392.950973648578
6,631391.3046167769,4211588.679989077,220.94,4258654.034898563,1398.4795939316973
7,631395.5234694647,4211582.519405027,219.53499999999997,4258648.567892785,1403.9465997098014
8,631399.694779407,4211576.428245321,218.16000000000003,4258643.162501308,1409.3519911868498
9,631403.8185466036,4211570.406509957,216.81500000000003,4258637.818723925,1414.695768569596
10,631407.8947710546,4211564.45419894,215.5,4258632.536560442,1419.9779320526868
11,631411.9234527599,4211558.5713122655,214.21500000000003,4258627.316010656,1425.1984818391502
12,631415.9045917196,4211552.757849935,212.96,4258622.157074372,1430.3574181227013
13,631419.8381879337,4211547.013811949,211.73499999999999,4258617.059751395,1435.4547410998493
14,631423.7242414023,4211541.339198306,210.54,4258612.024041535,1440.4904509596527
15,631427.5627521253,4211535.734009008,209.37499999999997,4258607.049944604,1445.4645478911698
16,631431.3537201025,4211530.198244054,208.23999999999998,4258602.137460413,1450.3770320815966
17,631435.0971453342,4211524.731903443,207.13499999999996,4258597.286588778,1455.2279037171975
18,631438.7930278204,4211519.334987177,206.06000000000003,4258592.497329517,1460.0171629777178
19,631442.441367561,4211514.007495254,205.01500000000004,4258587.769682452,1464.7448100429028
20,631446.0421645558,4211508.749427677,204.00000000000003,4258583.103647404,1469.4108450906351
21,631449.595418805,4211503.560784441,203.01500000000001,4258578.499224195,1474.0152682997286
22,631453.1011303088,4211498.441565552,202.06,4258573.956412658,1478.55807983689
23,631456.5592990668,4211493.3917710055,201.135,4258569.475212617,1483.0392798781395
24,631459.9699250791,4211488.411400803,200.24,4258565.055623906,1487.4588685892522
25,631463.3330083459,4211483.5004549455,199.375,4258560.69764636,1491.8168461350724
26,631466.6485488672,4211478.658933431,198.54,4258556.401279813,1496.1132126823068
27,631469.9165466428,4211473.886836261,197.735,4258552.166524105,1500.3479683902115
