,UTM_X,UTM_Y,elevation,t,tt
0,630765.0489322012,4212503.170507558,415.0,4259465.636496047,586.8779964484274
1,630765.9511123976,4212501.853097983,413.90950000000004,4259464.46721142,588.047281075269
2,630766.8465007733,4212500.54560617,412.83799999999997,4259463.306729712,589.2077627833933
3,630767.7350973282,4212499.248032121,411.7855,4259462.155050917,590.3594415783882
4,630768.6169020621,4212497.960375836,410.75199999999995,4259461.012175028,591.5023174667731
5,630769.4919149753,4212496.682637314,409.7375,4259459.878102041,592.6363904541358
6,630770.3601360678,4212495.4148165565,408.74199999999996,4259458.752831948,593.7616605469957
7,630771.2215653396,4212494.156913561,407.7655,4259457.636364743,594.878127751872
8,630772.0762027905,4212492.908928329,406.808,4259456.528700421,595.9857920743525
9,630772.9240484205,4212491.670860861,405.8695,4259455.429838975,597.0846535200253
10,630773.7651022297,4212490.442711157,404.95,4259454.3397804,598.1747120954096
11,630774.5993642181,4212489.224479216,404.0495,4259453.25852469,599.2559678051621
12,630775.4268343857,4212488.016165038,403.168,4259452.186071837,600.3284206576645
13,630776.2475127326,4212486.817768622,402.3055,4259451.122421838,601.3920706566423
14,630777.0613992587,4212485.629289972,401.462,4259450.067574687,602.4469178076833
15,630777.868493964,4212484.450729084,400.6375,4259449.021530379,603.4929621163756
16,630778.6687968483,4212483.28208596,399.832,4259447.984288906,604.5302035892382
17,630779.462307912,4212482.123360599,399.04549999999995,4259446.955850264,605.558642230928
18,630780.2490271549,4212480.974553002,398.278,4259445.936214447,606.578278047964
19,630781.0289545768,4212479.835663168,397.5295000000001,4259444.92538145,607.5891110450029
20,630781.8020901781,4212478.706691098,396.80000000000007,4259443.923351268,608.5911412267014
21,630782.5684339585,4212477.58763679,396.08950000000004,4259442.930123893,609.5843686023727
22,630783.3279859181,4212476.478500247,395.398,4259441.945699323,610.5687931720167
23,630784.080746057,4212475.379281467,394.7255,4259440.970077551,611.5444149440154
24,630784.8267143749,4212474.289980451,394.072,4259440.003258572,612.5112339230254
25,630785.5658908722,4212473.2105971975,393.4375,4259439.045242381,613.4692501137033
26,630786.2982755486,4212472.141131708,392.822,4259438.096028974,614.4184635207057
27,630787.0238684041,4212471.081583981,392.2255,4259437.155618343,615.3588741524145
28,630787.742669439,4212470.031954018,391.648,4259436.224010484,616.2904820106924
29,630788.4546786529,4212468.992241818,391.08949999999993,4259435.301205394,617.2132871011272
30,630789.1598960462,4212467.9624473825,390.54999999999995,4259434.387203067,618.1272894283757
31,630789.8583216185,4212466.942570711,390.02949999999987,4259433.482003497,619.0324889980257
32,630790.5499553701,4212465.932611801,389.52799999999996,4259432.58560668,619.9288858147338
33,630791.234797301,4212464.932570655,389.04549999999995,4259431.698012611,620.816479884088
34,630791.912847411,4212463.942447272,388.58199999999994,4259430.819221285,621.6952712098137
35,630792.5841057003,4212462.962241653,388.13749999999993,4259429.949232699,622.5652597956359
36,630793.2485721688,4212461.991953798,387.712,4259429.088046846,623.4264456490055
37,630793.9062468163,4212461.031583706,387.3055,4259428.235663723,624.2788287717849
38,630794.557129643,4212460.081131377,386.918,4259427.3920833245,625.1224091704935
39,630795.2012206491,4212459.140596812,386.5495,4259426.557305646,625.9571868488565
40,630795.8385198342,4212458.20998001,386.2,4259425.731330684,626.7831618105993
41,630796.4690271986,4212457.2892809715,385.8695,4259424.914158433,627.600334062241
42,630797.0927427424,4212456.378499697,385.558,4259424.105788889,628.4087036056444
43,630797.7096664652,4212455.477636185,385.2655000000001,4259423.306222047,629.20827044826
44,630798.3197983672,4212454.586690437,384.9920000000001,4259422.515457905,629.9990345900878
45,630798.9231384483,4212453.705662453,384.7375,4259421.7334964555,630.7809960395098
46,630799.5196867087,4212452.83455223,384.50200000000007,4259420.960337697,631.5541547983885
47,630800.1094431482,4212451.973359774,384.28550000000007,4259420.195981625,632.3185108704492
48,630800.692407767,4212451.122085079,384.0880000000001,4259419.440428233,633.0740642622113
49,630801.268580565,4212450.280728148,383.90950000000004,4259418.693677519,633.8208149755374
50,630801.8379615422,4212449.44928898,383.75,4259417.955729479,634.5587630160153
51,630802.4005506986,4212448.627767577,383.60949999999997,4259417.2265841095,635.2879083855078
52,630802.9563480341,4212447.816163937,383.48799999999994,4259416.506241405,636.0082510896027
53,630803.505353549,4212447.014478058,383.3855,4259415.794701361,636.7197911338881
54,630804.0475672429,4212446.2227099445,383.302,4259415.091963977,637.4225285183638
55,630804.582989116,4212445.440859594,383.2375,4259414.398029247,638.1164632476866
56,630805.1116191685,4212444.668927007,383.192,4259413.712897168,638.8015953274444
57,630805.6334574,4212443.906912183,383.16549999999995,4259413.036567735,639.477924760431
58,630806.1485038107,4212443.154815124,383.158,4259412.3690409465,640.1454515485093
59,630806.6567584008,4212442.412635827,383.16949999999997,4259411.710316797,640.8041756981984
60,630807.15822117,4212441.680374294,383.2,4259411.060395283,641.4540972122923
61,630807.6528921183,4212440.958030525,383.2495,4259410.419276403,642.0952160917222
62,630808.1407712459,4212440.245604518,383.318,4259409.786960152,642.7275323430076
63,630808.6218585527,4212439.543096275,383.40549999999996,4259409.163446527,643.351045968011
64,630809.0961540386,4212438.850505795,383.51200000000006,4259408.548735524,643.965756971389
65,630809.5636577038,4212438.167833079,383.6375,4259407.94282714,644.5716653550044
