,UTM_X,UTM_Y,elevation,t,tt
0,630866.9262442223,4212354.404056112,360.0,4259333.598580858,718.9159116372466
1,630868.0505533766,4212352.762282494,359.40439083082026,4259332.141441658,720.3730508368462
2,630869.1595405728,4212351.142882781,358.81756332328104,4259330.704160608,721.8103318866342
3,630870.2532058103,4212349.545856974,358.2395174773822,4259329.286737693,723.2277548024431
4,630871.3315490894,4212347.9712050725,357.67025329312395,4259327.889172892,724.6253196028993
5,630872.3945704103,4212346.418927077,357.10977077050626,4259326.511466193,726.0030263019726
6,630873.4422697728,4212344.889022986,356.55806990952897,4259325.153617576,727.3608749192208
7,630874.4746471769,4212343.381492802,356.01515071019224,4259323.815627025,728.6988654695451
8,630875.4917026226,4212341.896336524,355.481013172496,4259322.497494526,730.016997968778
9,630876.49343611,4212340.433554152,354.9556572964403,4259321.199220061,731.3152724336833
10,630877.4798476389,4212338.993145685,354.43908308202504,4259319.920803614,732.5936888810247
11,630878.4509372094,4212337.575111124,353.93129052925025,4259318.662245171,733.8522473238409
12,630879.4067048216,4212336.179450468,353.43227963811603,4259317.423544715,735.0909477798268
13,630880.3471504753,4212334.806163719,352.9420504086222,4259316.204702234,736.3097902610898
14,630881.2722741708,4212333.455250875,352.460602840769,4259315.00571771,737.5087747853249
15,630882.1820759078,4212332.126711937,351.9879369345563,4259313.826591129,738.6879013655707
16,630883.0765556864,4212330.820546904,351.524052689984,4259312.667322477,739.8471700176597
17,630883.9557135066,4212329.536755777,351.0689501070523,4259311.527911742,740.9865807527676
18,630884.8195493686,4212328.275338557,350.62262918576107,4259310.408358909,742.1061335857958
19,630885.668063272,4212327.036295241,350.18508992611027,4259309.308663963,743.2058285316452
20,630886.5012552171,4212325.819625831,349.75633232810003,4259308.228826893,744.2856656024233
21,630887.3191252039,4212324.625330328,349.3363563917303,4259307.168847685,745.345644810237
22,630888.1216732322,4212323.45340873,348.925162117001,4259306.128726324,746.3857661709189
23,630888.9088993021,4212322.303861038,348.5227495039122,4259305.108462801,747.4060296937823
24,630889.6808034137,4212321.176687252,348.129118552464,4259304.108057102,748.406435392797
25,630890.4373855668,4212320.071887371,347.74426926265625,4259303.127509215,749.3869832800701
26,630891.1786457617,4212318.989461396,347.36820163448897,4259302.166819127,750.3476733677089
27,630891.904583998,4212317.929409328,347.00091566796226,4259301.22598683,751.2885056650266
28,630892.6152002761,4212316.891731164,346.642411363076,4259300.305012308,752.2094801869243
29,630893.3104945957,4212315.876426907,346.29268871983015,4259299.403895553,753.110596941784
30,630893.9904669571,4212314.883496555,345.951747738225,4259298.522636552,753.9918559426442
31,630894.6551173598,4212313.912940109,345.61958841826026,4259297.661235296,754.853257198818
32,630895.3044458043,4212312.964757568,345.29621075993595,4259296.819691774,755.6948007205501
33,630895.9384522904,4212312.0389489345,344.9816147632522,4259295.998005976,756.5164865190163
34,630896.5571368183,4212311.135514205,344.67580042820896,4259295.196177891,757.3183146035299
35,630897.1604993877,4212310.2544533815,344.37876775480623,4259294.414207511,758.1002849843353
36,630897.7485399987,4212309.395766465,344.090516743044,4259293.652094826,758.8623976688832
37,630898.3212586512,4212308.559453453,343.8110473929222,4259292.909839826,759.6046526692808
38,630898.8786553455,4212307.745514347,343.540359704441,4259292.187442503,760.3270499920473
39,630899.4207300813,4212306.953949147,343.2784536776003,4259291.484902846,761.0295896492898
40,630899.9474828587,4212306.184757853,343.0253293124,4259290.80222085,761.7122716447338
