,UTM_X,UTM_Y,elevation,t,tt
0,631398.9522069993,4211577.512587455,80.0,4258644.124763236,1408.3897292586043
1,631405.3434914887,4211568.179707594,77.71219900000001,4258635.842627912,1416.671864583157
2,631411.6136098949,4211559.023760633,75.46879200000001,4258627.717518997,1424.7969734976068
3,631417.7636489093,4211550.043159729,73.269773,4258619.748027535,1432.76646495983
4,631423.7946952233,4211541.236318041,71.11513599999999,4258611.93274459,1440.5817479053512
5,631429.7078355282,4211532.601648725,69.004875,4258604.270261248,1448.2442312473431
6,631435.5041565154,4211524.13756494,66.93898399999999,4258596.759168624,1455.7553238710389
7,631441.184744876,4211515.842479845,64.91745699999998,4258589.398057851,1463.1164346439764
8,631446.7506873019,4211507.714806595,62.940288,4258582.185520085,1470.3289724104106
9,631452.2030704836,4211499.752958351,61.00747099999999,4258575.120146505,1477.3943459903821
10,631457.5429811127,4211491.955348269,59.11899999999999,4258568.200528311,1484.3139641843736
11,631462.7715058809,4211484.320389507,57.274869,4258561.425256722,1491.08923577331
12,631467.8897314792,4211476.846495223,55.475072000000004,4258554.792922979,1497.7215695157647
13,631472.8987445991,4211469.532078575,53.719603,4258548.302118345,1504.2123741498217
14,631477.7996319318,4211462.375552721,52.008455999999995,4258541.9514341,1510.5630583949387
15,631482.5934801686,4211455.375330819,50.34162499999999,4258535.739461545,1516.7750309500843
16,631487.2813760011,4211448.529826026,48.719104,4258529.664791998,1522.849700496532
17,631491.8644061201,4211441.837451501,47.140886999999985,4258523.726016798,1528.7884756969288
18,631496.3436572177,4211435.296620401,45.60696800000001,4258517.921727299,1534.5927651962265
19,631500.7202159844,4211428.9057458835,44.11734100000001,4258512.250514876,1540.263977618888
20,631504.995169112,4211422.663241106,42.672000000000004,4258506.710970919,1545.8035215763375
21,631509.1696032917,4211416.567519229,41.270939000000006,4258501.301686837,1551.2128056576476
22,631513.244605215,4211410.616993408,39.91415200000001,4258496.021254053,1556.493238441646
23,631517.221261573,4211404.810076802,38.601633,4258490.86826401,1561.6462284848094
24,631521.1006590571,4211399.145182568,37.333375999999994,4258485.841308163,1566.6731843324378
25,631524.8838843588,4211393.620723864,36.109375,4258480.938977984,1571.5755145112053
26,631528.5720241691,4211388.235113848,34.929624000000004,4258476.15986496,1576.3546275347471
27,631532.1661651796,4211382.986765678,33.794117,4258471.502560594,1581.0119319008663
28,631535.6673940815,4211377.874092511,32.702847999999996,4258466.965656402,1585.548836093396
29,631539.0767975661,4211372.895507506,31.655810999999993,4258462.547743916,1589.9667485794052
30,631542.395462325,4211368.04942382,30.653,4258458.247414677,1594.2670778175816
31,631545.6244750492,4211363.334254613,29.694408999999993,4258454.063260247,1598.451232247986
32,631548.76492243,4211358.748413039,28.78003199999999,4258449.993872195,1602.5206203004345
33,631551.8178911592,4211354.290312259,27.909862999999994,4258446.037842102,1606.4766503926367
34,631554.7844679275,4211349.95836543,27.083895999999996,4258442.1937615685,1610.320730926469
35,631557.6657394267,4211345.75098571,26.30212499999999,4258438.4602222005,1614.054270294495
36,631560.4627923481,4211341.666586256,25.564544,4258434.835815618,1617.6786768771708
37,631563.1767133828,4211337.703580226,24.871146999999997,4258431.319133452,1621.1953590428457
38,631565.8085892221,4211333.860380778,24.221928,4258427.908767345,1624.605725149624
39,631568.3595065575,4211330.135401071,23.616881,4258424.603308952,1627.911183542572
40,631570.8305520803,4211326.527054262,23.055999999999997,4258421.401349937,1631.1131425583735
41,631573.2228124818,4211323.033753509,22.539279,4258418.3014819715,1634.2130105234683
42,631575.5373744533,4211319.653911968,22.066712000000003,4258415.302296741,1637.2121957540512
43,631577.7753246862,4211316.3859428,21.638293000000004,4258412.402385941,1640.1121065542102
44,631579.9377498718,4211313.228259161,21.254016000000004,4258409.600341274,1642.9141512205824
45,631582.0257367012,4211310.179274209,20.913875000000004,4258406.894754451,1645.6197380442172
46,631584.0403718663,4211307.237401102,20.617864000000004,4258404.284217194,1648.2302753012627
47,631585.9827420579,4211304.401052997,20.365977000000004,4258401.767321232,1650.7471712632105
48,631587.8539339674,4211301.668643054,20.158208000000002,4258399.342658305,1653.171834190376
49,631589.6550342864,4211299.03858443,19.994551,4258397.008820158,1655.505672336556
50,631591.3871297059,4211296.509290282,19.875,4258394.764398545,1657.7500939499587
51,631593.0513069176,4211294.079173767,19.799549000000003,4258392.6079852255,1659.9065072694793
52,631594.6486526122,4211291.746648046,19.768192,4258390.538171971,1661.9763205237687
53,631596.1802534818,4211289.510126273,19.780922999999998,4258388.5535505535,1663.9609419414774
54,631597.6471962174,4211287.36802161,19.837736,4258386.65271276,1665.8617797354236
55,631599.0505675101,4211285.318747212,19.938625,4258384.834250375,1667.6802421202883
56,631600.3914540515,4211283.360716237,20.083584000000002,4258383.096755194,1669.417737301439
57,631601.670942533,4211281.492341843,20.272607,4258381.43881902,1671.0756734749302
58,631602.8901196455,4211279.71203719,20.505687999999996,4258379.859033659,1672.655458835885
59,631604.0500720809,4211278.018215433,20.782821,4258378.355990924,1674.1585015710443
60,631605.1518865301,4211276.409289731,21.104,4258376.928282631,1675.5862098643556
61,631606.1966496846,4211274.883673241,21.469218999999995,4258375.5745006045,1676.9399918904528
62,631607.1854482356,4211273.439779122,21.878472,4258374.293236672,1678.2212558230385
63,631608.1193688747,4211272.076020532,22.331753,4258373.083082667,1679.4314098283648
64,631608.9994982928,4211270.79081063,22.829056,4258371.942630425,1680.57186206989
65,631609.8269231818,4211269.5825625695,23.370375,4258370.870471788,1681.6440207073465
66,631610.6027302325,4211268.449689512,23.955704000000004,4258369.865198601,1682.6492938939482
67,631611.3280061363,4211267.390604615,24.585037000000003,4258368.925402716,1683.5890897791833
