,UTM_X,UTM_Y,elevation,t,tt
0,630312.260878774,4213164.354736203,380.0,4260052.514492497,-1.862645149230957e-09
1,630314.9628914829,4213160.409119317,379.01,4260049.012090746,3.5024017486721277
2,630317.6354729681,4213156.506479409,378.04,4260045.547840775,6.966651719994843
3,630320.27862323,4213152.646816473,377.0899999999999,4260042.121742498,10.392749996855855
4,630322.8923422684,4213148.830130514,376.15999999999997,4260038.7337958375,13.78069665748626
5,630325.4766300833,4213145.0564215295,375.25,4260035.384000714,17.130491781048477
6,630328.0314866747,4213141.325689519,374.36,4260032.07235705,20.44213544484228
7,630330.5569120427,4213137.637934484,373.49,4260028.798864769,23.71562772616744
8,630333.0529061874,4213133.993156424,372.64,4260025.5635237945,26.95096870046109
9,630335.5194691083,4213130.391355338,371.81,4260022.366334052,30.148158443160355
10,630337.956600806,4213126.832531227,371.0,4260019.207295466,33.30719702877104
11,630340.3643012801,4213123.316684091,370.21000000000004,4260016.086407964,36.428084530867636
12,630342.7425705307,4213119.84381393,369.44,4260013.003671474,39.51082102116197
13,630345.091408558,4213116.413920744,368.69,4260009.959085925,42.55540657043457
14,630347.4108153615,4213113.0270045325,367.96,4260006.952651242,45.56184125319123
15,630349.7007909417,4213109.683065297,367.25,4260003.984367361,48.53012513369322
16,630351.9613352985,4213106.382103035,366.55999999999995,4260001.05423421,51.46025828458369
17,630354.1924484317,4213103.124117749,365.89,4259998.162251722,54.35224077291787
18,630356.3941303416,4213099.909109437,365.24,4259995.308419829,57.20607266575098
19,630358.5663810279,4213096.7370780995,364.61,4259992.492738464,60.02175403106958
20,630360.7092004907,4213093.608023738,364.0,4259989.715207564,62.79928493127227
21,630362.8225887301,4213090.52194635,363.41,4259986.9758270625,65.53866543248296
22,630364.906545746,4213087.478845938,362.84,4259984.274596897,68.23989559803158
23,630366.9610715385,4213084.4787225,362.29,4259981.611517003,70.9029754921794
24,630368.9861661075,4213081.521576038,361.76,4259978.986587322,73.5279051726684
25,630370.9818294529,4213078.60740655,361.25,4259976.39980779,76.11468470469117
26,630372.9480615748,4213075.736214037,360.76,4259973.851178348,78.66331414692104
27,630374.8848624734,4213072.907998499,360.29,4259971.340698938,81.1737935571
28,630376.7922321486,4213070.122759935,359.84,4259968.868369499,83.64612299576402
29,630378.6701706001,4213067.380498348,359.40999999999997,4259966.434189977,86.08030251786113
30,630380.5186778281,4213064.681213735,359.0,4259964.038160312,88.47633218299598
31,630382.3377538328,4213062.024906096,358.60999999999996,4259961.680280451,90.83421204425395
32,630384.1273986138,4213059.411575432,358.24,4259959.3605503375,93.1539421575144
33,630385.8876121716,4213056.841221743,357.89,4259957.078969918,95.43552257679403
34,630387.6183945059,4213054.313845029,357.56,4259954.835539141,97.67895335424691
35,630389.3197456166,4213051.82944529,357.25,4259952.630257953,99.88423454202712
36,630390.9916655039,4213049.388022525,356.96000000000004,4259950.463126301,102.05136619415134
37,630392.6341541677,4213046.989576736,356.69,4259948.33414414,104.18034835532308
38,630394.2472116081,4213044.634107922,356.44,4259946.243311415,106.27118107955903
39,630395.830837825,4213042.3216160815,356.21000000000004,4259944.190628081,108.32386441435665
40,630397.3850328183,4213040.052101217,356.0,4259942.176094089,110.33839840628207
41,630398.9097965882,4213037.825563327,355.81,4259940.199709392,112.31478310283273
42,630400.4051291347,4213035.642002412,355.64,4259938.261473944,114.25301855057478
43,630401.8710304578,4213033.501418472,355.49,4259936.361387702,116.15310479328036
44,630403.3075005573,4213031.403811507,355.36,4259934.499450619,118.01504187565297
45,630404.7145394334,4213029.349181516,355.25,4259932.6756626535,119.83882984146476
46,630406.0921470858,4213027.337528501,355.15999999999997,4259930.890023763,121.62446873169392
47,630407.4403235149,4213025.36885246,355.09000000000003,4259929.142533905,123.37195859011263
48,630408.7590687204,4213023.443153393,355.03999999999996,4259927.433193039,125.08129945583642
49,630410.0483827025,4213021.5604313025,355.01,4259925.762001128,126.75249136704952
50,630411.3082654612,4213019.720686186,355.0,4259924.128958129,128.38553436566144
51,630412.5387169964,4213017.923918045,355.01,4259922.534064009,129.98042848613113
52,630413.7397373081,4213016.170126879,355.03999999999996,4259920.977318726,131.53717376943678
53,630414.9113263963,4213014.459312688,355.09000000000003,4259919.458722248,133.05577024724334
54,630416.0534842612,4213012.79147547,355.15999999999997,4259917.978274535,134.5362179595977
55,630417.1662109024,4213011.166615228,355.25,4259916.535975557,135.97851693816483
56,630418.2495063203,4213009.584731961,355.36,4259915.1318252785,137.38266721647233
57,630419.3033705145,4213008.04582567,355.49,4259913.765823669,138.74866882618517
58,630420.3278034856,4213006.549896351,355.64,4259912.437970692,140.0765218026936
59,630421.3228052328,4213005.09694401,355.81,4259911.148266324,141.36622617114335
60,630422.2883757567,4213003.686968642,356.0,4259909.896710528,142.61778196692467
61,630423.2245150573,4213002.319970249,356.21000000000004,4259908.683303278,143.8311892170459
62,630424.1312231343,4213000.995948831,356.44,4259907.508044545,145.00644795037806
63,630425.0084999878,4212999.714904388,356.69,4259906.370934304,146.14355819113553
64,630425.8563456178,4212998.476836921,356.96000000000004,4259905.271972526,147.24251996912062
65,630426.6747600243,4212997.281746427,357.25,4259904.2111591855,148.30333330947906
66,630427.4637432074,4212996.129632909,357.56,4259903.18849426,149.32599823456258
67,630428.2232951671,4212995.020496366,357.89,4259902.203977725,150.3105147704482
68,630428.9534159033,4212993.954336796,358.24,4259901.257609555,151.25688294041902
69,630429.6541054159,4212992.931154203,358.61,4259900.349389731,152.16510276403278
70,630430.3253637052,4212991.950948584,359.0,4259899.479318231,153.03517426364124
71,630430.9671907709,4212991.01371994,359.41,4259898.647395035,153.8670974597335
72,630431.5795866131,4212990.11946827,359.84,4259897.853620124,154.66087237093598
73,630432.1625512319,4212989.268193576,360.29,4259897.097993479,155.41649901587516
74,630432.7160846272,4212988.459895857,360.76,4259896.380515083,156.13397741224617
75,630433.2401867991,4212987.694575112,361.25,4259895.701184918,156.8133075768128
76,630433.7348577474,4212986.9722313415,361.76,4259895.060002969,157.45448952633888
77,630434.2000974723,4212986.292864547,362.28999999999996,4259894.456969221,158.0575232738629
78,630434.6359059737,4212985.656474726,362.84,4259893.892083661,158.62240883428603
