,UTM_X,UTM_Y,elevation,t,tt
0,630312.260878774,4213164.354736203,350.0,4260052.514492497,-1.862645149230957e-09
1,630315.413415596,4213159.75124101,349.01,4260048.428112817,4.086379677988589
2,630318.5319933139,4213155.197334636,348.03999999999996,4260044.385754926,8.128737568855286
3,630321.616611928,4213150.693017079,347.09000000000003,4260040.387418712,12.127073783427477
4,630324.6672714378,4213146.238288337,346.15999999999997,4260036.433104066,16.08138842880726
5,630327.6839718438,4213141.833148414,345.25,4260032.522810887,19.991681608371437
6,630330.6667131457,4213137.477597308,344.36,4260028.656539068,23.857953427359462
7,630333.6154953438,4213133.17163502,343.49,4260024.834288504,27.680203991010785
8,630336.5303184376,4213128.915261547,342.64,4260021.056059093,31.45843340177089
9,630339.4111824277,4213124.708476893,341.81,4260017.321850735,35.192641760222614
10,630342.2580873135,4213120.551281055,341.0,4260013.631663331,38.88282916415483
11,630345.0710330955,4213116.443674034,340.21000000000004,4260009.985496778,42.52899571694434
12,630347.8500197735,4213112.385655831,339.44000000000005,4260006.383350982,46.13114151265472
13,630350.5950473474,4213108.377226445,338.68999999999994,4260002.825225847,49.68926664814353
14,630353.3061158173,4213104.418385876,337.96000000000004,4259999.311121275,53.20337122026831
15,630355.9832251831,4213100.509134124,337.25,4259995.841037172,56.67345532309264
16,630358.6263754448,4213096.649471189,336.55999999999995,4259992.414973446,60.099519048817456
17,630361.2355666028,4213092.839397072,335.89,4259989.032930007,63.48156248778105
18,630363.8107986568,4213089.078911772,335.24,4259985.694906762,66.81958573311567
19,630366.3520716066,4213085.368015287,334.61,4259982.400903621,70.1135888742283
20,630368.8593854525,4213081.706707622,334.0,4259979.150920498,73.3635719968006
21,630371.3327401943,4213078.094988773,333.40999999999997,4259975.944957304,76.56953519117087
22,630373.7721358321,4213074.5328587415,332.84000000000003,4259972.783013955,79.73147854022682
23,630376.177572366,4213071.0203175265,332.28999999999996,4259969.665090364,82.84940213058144
24,630378.5490497958,4213067.557365129,331.76,4259966.59118645,85.92330604512244
25,630380.8865681216,4213064.144001549,331.25,4259963.561302128,88.95319036673754
26,630383.1901273434,4213060.780226786,330.76,4259960.575437319,91.93905517552048
27,630385.4597274612,4213057.466040839,330.28999999999996,4259957.633591942,94.88090055342764
28,630387.6953684749,4213054.20144371,329.84,4259954.735765918,97.77872657682747
29,630389.8970503847,4213050.986435399,329.40999999999997,4259951.881959172,100.63253332301974
30,630392.0647731905,4213047.821015905,329.0,4259949.072171623,103.44232087209821
31,630394.1985368922,4213044.705185226,328.60999999999996,4259946.306403196,106.20808929856867
32,630396.2983414901,4213041.638943367,328.24,4259943.584653823,108.92983867228031
33,630398.3641869838,4213038.622290323,327.89,4259940.9069234235,111.60756907146424
34,630400.3960733735,4213035.655226097,327.55999999999995,4259938.273211932,114.24128056317568
35,630402.3940006593,4213032.737750688,327.25,4259935.683519273,116.83097322192043
36,630404.3579688412,4213029.869864096,326.96000000000004,4259933.13784538,119.37664711475372
37,630406.2879779189,4213027.051566321,326.69,4259930.636190184,121.87830231059343
38,630408.1840278925,4213024.282857364,326.44,4259928.1785536185,124.33593887649477
39,630410.0461187622,4213021.563737224,326.21,4259925.764935617,126.74955687765032
40,630411.8742505279,4213018.894205901,326.0,4259923.395336115,129.119156380184
41,630413.6684231897,4213016.274263394,325.81,4259921.0697550485,131.4447374464944
42,630415.4286367475,4213013.703909705,325.64,4259918.788192356,133.72630013898015
43,630417.1548912012,4213011.183144834,325.49,4259916.550647976,135.96384451910853
