,UTM_X,UTM_Y,elevation,t,tt
0,631591.3871297059,4211296.509290282,225.0,4258394.764398545,1657.7500939499587
1,631593.071603142,4211294.049536184,223.040052,4258392.581685719,1659.9328067759052
2,631594.7295205586,4211291.628560542,221.120016,4258390.43338469,1662.0811078045517
3,631596.36149322,4211289.245470757,219.23960399999999,4258388.318703348,1664.1957891471684
4,631597.9681323895,4211286.899374229,217.398528,4258386.236849585,1666.2776429103687
5,631599.5500493316,4211284.589378359,215.59649999999993,4258384.187031293,1668.3274612016976
6,631601.1078553096,4211282.314590551,213.83323199999995,4258382.168456373,1670.3460361221805
7,631602.6421615877,4211280.0741182035,212.10843599999998,4258380.180332719,1672.334159775637
8,631604.15357943,4211277.867068718,210.42182400000002,4258378.221868232,1674.2926242630929
9,631605.6427200998,4211275.692549497,208.77310800000004,4258376.292270813,1676.2222216818482
10,631607.1101948613,4211273.549667941,207.162,4258374.390748367,1678.123744128272
11,631608.5566149781,4211271.437531453,205.58821200000003,4258372.516508799,1679.9979836959392
12,631609.9825917145,4211269.355247431,204.05145599999997,4258370.668760016,1681.8457324793562
13,631611.388736334,4211267.301923281,202.551444,4258368.846709927,1683.6677825683728
14,631612.775660101,4211265.276666399,201.087888,4258367.049566439,1685.4649260556325
15,631614.1439742786,4211263.27858419,199.66049999999998,4258365.276537467,1687.2379550281912
16,631615.4942901313,4211261.306784053,198.26899199999997,4258363.526830923,1688.9876615721732
17,631616.8272189226,4211259.360373392,196.913076,4258361.799654722,1690.7148377727717
18,631618.1433719166,4211257.438459606,195.592464,4258360.094216781,1692.4202757142484
19,631619.4433603772,4211255.540150096,194.306868,4258358.409725013,1694.1047674817964
20,631620.7277955681,4211253.664552265,193.05600000000004,4258356.745387343,1695.769105152227
21,631621.997288753,4211251.810773513,191.839572,4258355.100411687,1697.4140808079392
22,631623.2524511963,4211249.977921243,190.657296,4258353.474005968,1699.0404865266755
23,631624.4938941615,4211248.165102854,189.508884,4258351.865378108,1700.6491143871099
24,631625.7222289124,4211246.37142575,188.39404800000003,4258350.273736032,1702.2407564632595
25,631626.9380667133,4211244.595997329,187.3125,4258348.698287663,1703.8162048319355
26,631628.1420188276,4211242.8379249945,186.26395200000002,4258347.13824093,1705.3762515652925
27,631629.3346965194,4211241.096316148,185.24811599999998,4258345.592803759,1706.9216887364164
28,631630.5167110526,4211239.370278189,184.264704,4258344.061184078,1708.4533084165305
29,631631.6886736909,4211237.65891852,183.313428,4258342.542589818,1709.971902676858
30,631632.8511956985,4211235.961344543,182.39399999999998,4258341.036228909,1711.4782635858282
31,631634.0048883389,4211234.276663658,181.50613199999998,4258339.541309284,1712.9731832109392
32,631635.150362876,4211232.603983267,180.64953599999998,4258338.057038875,1714.4574536196887
33,631636.288230574,4211230.942410771,179.82392399999998,4258336.582625615,1715.931866879575
34,631637.4191026965,4211229.291053572,179.02900799999998,4258335.117277442,1717.3972150534391
35,631638.5435905076,4211227.649019069,178.26449999999997,4258333.660202288,1718.8542902069166
36,631639.662305271,4211226.015414665,177.530112,4258332.210608092,1720.3038844028488
37,631640.7758582504,4211224.389347762,176.825556,4258330.767702791,1721.746789704077
38,631641.88486071,4211222.769925761,176.15054400000002,4258329.330694326,1723.1837981687859
39,631642.9899239135,4211221.156256062,175.50478799999996,4258327.898790635,1724.615701859817
40,631644.0916591249,4211219.5474460665,174.88799999999998,4258326.471199659,1726.0432928362861
41,631645.1906776078,4211217.942603177,174.299892,4258325.04712934,1727.467363155447
42,631646.2875906265,4211216.340834795,173.74017600000002,4258323.6257876195,1728.888704875484
