,UTM_X,UTM_Y,elevation,t,tt
0,630787.6883348726,4212470.111296126,315.0,4259436.29443123,616.2200612649322
1,630789.9409582455,4212466.82190049,311.91148016552285,4259433.374901704,619.1395907914266
2,630792.1709811547,4212463.565507203,309.1320812967319,4259430.484665383,622.029827112332
3,630794.3785020761,4212460.341972468,306.64157972205754,4259427.623594587,624.890897908248
4,630796.563681962,4212457.151061255,304.4204574954197,4259424.791480661,627.7230118336156
5,630798.726741521,4212453.992451271,302.44989225897143,4259421.988037505,630.5264549897984
6,630800.8679584957,4212450.865736944,300.71174710584404,4259419.2129051015,633.3015873935074
7,630802.9876649423,4212447.770433388,299.18856044289095,4259416.4656530395,636.0488394554704
8,630805.0862445099,4212444.705980379,297.86353585343335,4259413.745784044,638.7687084507197
9,630807.1641297194,4212441.6717463285,296.72053196000326,4259411.0527375005,641.4617549944669
10,630809.2217992428,4212438.667032255,295.74405228708895,4259408.385892981,644.1285995142534
11,630811.259775182,4212435.691075757,294.9192351238796,4259405.744573771,646.7699187239632
12,630813.2786203484,4212432.743054992,294.2318433870092,4259403.128050403,649.3864420922473
13,630815.2789355414,4212429.822092638,293.6682544833012,4259400.535544167,651.9789483277127
14,630817.2613568276,4212426.927259882,293.2154501725132,4259397.966230657,654.5482618380338
15,630819.2265528204,4212424.057580378,292.86100643008166,4259395.41924328,657.0952492151409
16,630821.1752219582,4212421.212034231,292.5930833098658,4259392.893676792,659.620815702714
17,630823.1080897849,4212418.389561965,292.40041480689246,4259390.388590822,662.1259016729891
18,630825.0259062273,4212415.589068499,292.27229872010093,4259387.903013402,664.6114790933207
19,630826.9294428752,4212412.809427117,292.1985865150866,4259385.435944485,667.0785480104387
20,630828.8194902603,4212410.049483446,292.16967318684635,4259382.986359481,669.528133014217
21,630830.6968551358,4212407.308059423,292.17648712252253,4259380.553212776,671.9612797191367
22,630832.5623577542,4212404.5839572735,292.2104799641479,4259378.135441264,674.3790512308478
23,630834.4168291483,4212401.875963481,292.2636164713893,4259375.73196787,676.7825246248394
24,630836.2611084075,4212399.182852763,292.3283643842933,4259373.341705075,679.1727874195203
25,630838.0960399606,4212396.503392043,292.3976842860299,4259370.963558449,681.5509340455756
26,630839.9224708517,4212393.836344425,292.46501946563717,4259368.596430171,683.9180623237044
