UTM_X,UTM_Y,latitude,longitude,elevation
631491.1255690762,4213979.659885459,38.06402783418106,-1.5010706132710323,387.9145
631502.4452704118,4213963.130279742,38.0638772617867,-1.5009446546167782,390.0062
631513.7649717475,4213946.600674027,38.063726689264385,-1.5008186964732193,390.0062
631525.0846730832,4213930.07106831,38.06357611661405,-1.5006927388403557,391.555
631536.4043744189,4213913.541462595,38.063425543835756,-1.5005667817181618,395.66788
631547.7240757545,4213897.011856878,38.063274970929456,-1.5004408251066634,395.66788
631559.0437770903,4213880.482251162,38.0631243978952,-1.5003148690058092,397.4335
631570.3634784259,4213863.952645446,38.06297382473296,-1.5001889134156505,399.50925
631581.6831797616,4213847.42303973,38.062823251442744,-1.5000629583361362,399.66083
631593.0028810973,4213830.893434013,38.06267267802454,-1.4999370037672919,398.04657
631604.322582433,4213814.363828298,38.0625221044784,-1.4998110497090917,397.34378
631615.6422837686,4213797.834222581,38.06237153080426,-1.499685096161536,394.10263
631626.9619851044,4213781.304616866,38.06222095700218,-1.499559143124625,386.27814
631638.28168644,4213764.775011149,38.06207038307212,-1.499433190598358,386.27814
631649.6013877757,4213748.245405433,38.06191980901411,-1.4993072385827102,381.10706
631660.9210891114,4213731.715799717,38.06176923482813,-1.4991812870777068,374.10657
631672.2407904471,4213715.186194001,38.0616186605142,-1.4990553360833223,374.10657
631683.5604917827,4213698.656588284,38.06146808607231,-1.498929385599557,373.3649
631694.8801931184,4213682.126982569,38.06131751150249,-1.4988034356263849,374.56042
631706.1998944541,4213665.597376852,38.06116693680469,-1.4986774861638574,381.7232
631717.5195957897,4213649.067771137,38.06101636197896,-1.4985515372118978,381.7232
631728.8392971255,4213632.53816542,38.06086578702527,-1.4984255887705575,395.17422
631740.1589984611,4213616.008559704,38.06071521194365,-1.4982996408398104,408.21478
631751.4786997968,4213599.478953988,38.06056463673409,-1.4981736934196317,410.68082
631762.7984011325,4213582.949348272,38.060414061396585,-1.4980477465100464,422.04684
631774.1181024682,4213566.419742555,38.060263485931124,-1.4979218001110544,428.85864
631785.4378038038,4213549.89013684,38.06011291033777,-1.4977958542226053,429.78537
631796.7575051396,4213533.360531123,38.05996233461644,-1.4976699088447496,429.78537
631808.0772064752,4213516.830925408,38.05981175876722,-1.4975439639774366,429.4058
631819.3969078109,4213500.301319691,38.05966118279004,-1.497418019620717,427.23755
631830.7166091466,4213483.771713975,38.05951060668495,-1.4972920757745147,425.17038
631842.0363104823,4213467.242108259,38.05936003045194,-1.4971661324388805,425.17038
631853.3560118179,4213450.712502543,38.059209454091,-1.497040189613789,421.9706
631864.6757131537,4213434.182896826,38.05905887760213,-1.49691424729924,421.19513
631875.9954144893,4213417.653291111,38.05890830098536,-1.4967883054952082,421.19513
631887.315115825,4213401.123685394,38.05875772424067,-1.4966623642017192,420.5033
631898.6348171607,4213384.594079679,38.05860714736808,-1.4965364234187473,420.1081
631909.9545184963,4213368.064473962,38.05845657036755,-1.4964104831462925,419.86603
631921.274219832,4213351.534868246,38.05830599323913,-1.496284543384355,419.38922
631932.5939211677,4213335.00526253,38.05815541598281,-1.4961586041329347,418.00412
631943.9136225034,4213318.475656814,38.05800483859857,-1.496032665392006,417.67484
631955.233323839,4213301.9460510975,38.057854261086426,-1.4959067271615691,414.9636
