UTM_X,UTM_Y,latitude,longitude,elevation
632408.829252962,4213907.953894319,38.063247928697606,-1.490625885528469,346.3264
632420.1489542976,4213891.424288603,38.06309734556421,-1.4904999499481468,346.3264
632431.4686556334,4213874.894682887,38.06294676230295,-1.490374014878418,346.3264
632442.788356969,4213858.365077171,38.062796178913835,-1.4902480803192573,346.3264
632454.1080583048,4213841.835471454,38.062645595396866,-1.4901221462706644,346.3264
632465.4277596404,4213825.305865739,38.06249501175204,-1.4899962127326398,346.3264
632476.7474609761,4213808.776260022,38.06234442797934,-1.4898702797051835,346.3264
632488.0671623118,4213792.246654307,38.06219384407882,-1.4897443471882696,346.3264
632499.3868636474,4213775.71704859,38.06204326005044,-1.4896184151819238,346.3264
632510.7065649831,4213759.187442874,38.06189267589421,-1.4894924836860952,346.3264
632522.0262663187,4213742.657837158,38.06174209161012,-1.4893665527008346,346.3264
632533.3459676545,4213726.128231442,38.061591507198216,-1.4892406222260914,346.3264
632544.6656689901,4213709.598625725,38.061440922658456,-1.4891146922618652,352.15714
632555.9853703259,4213693.06902001,38.06129033799086,-1.4889887628081817,346.3264
632567.3050716615,4213676.539414293,38.06113975319542,-1.4888628338650154,346.3264
632578.6247729972,4213660.009808578,38.060989168272165,-1.4887369054323665,346.3264
632589.9444743328,4213643.480202861,38.060838583221056,-1.4886109775102345,346.3264
632601.2641756686,4213626.950597145,38.06068799804214,-1.4884850500985944,346.3264
632612.5838770042,4213610.420991429,38.060537412735385,-1.488359123197446,346.3264
632623.90357834,4213593.891385713,38.0603868273008,-1.4882331968068148,346.3264
632635.2232796756,4213577.361779996,38.060236241738394,-1.4881072709266752,346.3264
632646.5429810113,4213560.832174281,38.06008565604819,-1.4879813455570021,346.24414
632657.862682347,4213544.302568564,38.05993507023014,-1.4878554206978207,349.48987
632669.1823836827,4213527.772962849,38.05978448428428,-1.4877294963491057,338.57352
632680.5020850183,4213511.243357132,38.05963389821061,-1.4876035725108567,341.86508
632691.821786354,4213494.713751416,38.05948331200912,-1.4874776491830997,342.96066
632703.1414876897,4213478.1841457,38.05933272567984,-1.4873517263657836,332.008
632714.4611890253,4213461.654539984,38.05918213922273,-1.4872258040589337,332.008
632725.780890361,4213445.124934267,38.05903155263781,-1.4870998822625245,329.53012
632737.1005916967,4213428.595328552,38.05888096592512,-1.4869739609765564,321.23
632748.4202930324,4213412.065722835,38.0587303790846,-1.4868480402010547,320.7368
632759.739994368,4213395.53611712,38.0585797921163,-1.4867221199359681,320.7368
632771.0596957038,4213379.006511403,38.05842920502018,-1.4865962001813224,316.36667
632782.3793970394,4213362.476905687,38.0582786177963,-1.4864702809370924,316.0267
632793.6990983752,4213345.947299971,38.0581280304446,-1.4863443622032777,316.0267
632805.0187997108,4213329.417694255,38.05797744296512,-1.4862184439799038,313.12848
632816.3385010465,4213312.888088538,38.057826855357845,-1.4860925262669198,312.61655
632827.6582023822,4213296.358482823,38.05767626762282,-1.4859666090643513,311.58044
632838.9779037179,4213279.828877106,38.057525679759955,-1.4858406923721728,310.2389
632850.2976050535,4213263.299271391,38.05737509176935,-1.4857147761904095,309.32492
632861.6173063893,4213246.769665674,38.057224503650936,-1.4855888605190364,308.46042
632872.9370077249,4213230.240059958,38.05707391540477,-1.4854629453580277,306.97552
632884.2567090606,4213213.710454242,38.05692332703082,-1.4853370307074345,306.53076
632895.5764103963,4213197.180848526,38.05677273852909,-1.4852111165671804,305.7874
632906.8961117319,4213180.651242809,38.0566221498996,-1.4850852029373163,307.70346
632918.2158130676,4213164.121637094,38.05647156114235,-1.484959289817842,307.70346
632929.5355144033,4213147.592031377,38.05632097225731,-1.484833377208707,309.5708
632940.855215739,4213131.062425662,38.056170383244535,-1.484707465109911,312.4126
632952.1749170746,4213114.532819945,38.056019794103975,-1.4845815535214795,315.5024
632963.4946184104,4213098.003214229,38.05586920483567,-1.4844556424434125,314.88043
632974.814319746,4213081.473608513,38.0557186154396,-1.4843297318756845,317.28937
632986.1340210817,4213064.944002797,38.05556802591578,-1.4842038218182703,319.07666
632997.4537224174,4213048.41439708,38.05541743626419,-1.4840779122711951,317.44733
633008.7734237531,4213031.884791365,38.055266846484884,-1.483952003234459,318.3548
633020.0931250887,4213015.355185648,38.055116256577804,-1.4838260947080366,318.6341
633031.4128264245,4212998.825579933,38.054965666543,-1.4837001866919532,316.81003
633042.7325277601,4212982.295974216,38.05481507638041,-1.4835742791861581,316.81003
633054.0522290958,4212965.7663685,38.05466448609012,-1.4834483721906766,317.01492
633065.3719304315,4212949.236762784,38.054513895672066,-1.483322465705483,316.46158
633076.6916317672,4212932.707157068,38.05436330512629,-1.4831965597306034,317.70807
633088.0113331028,4212916.1775513515,38.05421271445276,-1.4830706542660375,317.70807
633099.3310344385,4212899.647945636,38.054062123651526,-1.482944749311734,317.7153
633110.6507357742,4212883.1183399195,38.053911532722545,-1.4828188448677189,319.40726
633121.9704371098,4212866.588734204,38.05376094166584,-1.4826929409339666,318.4918
633133.2901384456,4212850.0591284875,38.05361035048139,-1.4825670375105025,320.0779
633144.6098397812,4212833.529522771,38.05345975916923,-1.482441134597301,321.70602
633155.9295411169,4212816.9999170555,38.05330916772935,-1.4823152321943622,322.1926
633167.2492424526,4212800.470311339,38.05315857616175,-1.4821893303016862,322.1926
633178.5689437883,4212783.940705623,38.05300798446643,-1.4820634289192476,324.87762
633189.8886451239,4212767.411099907,38.05285739264339,-1.4819375280470717,326.7123
633201.2083464597,4212750.881494191,38.05270680069265,-1.4818116276851585,331.61435
633212.5280477953,4212734.351888475,38.0525562086142,-1.4816857278334572,331.61435
633223.847749131,4212717.822282759,38.05240561640803,-1.4815598284919933,336.09393
633235.1674504667,4212701.292677042,38.05225502407414,-1.4814339296607666,342.46088
633246.4871518024,4212684.763071327,38.05210443161257,-1.4813080313397518,342.46088
633257.806853138,4212668.23346561,38.051953839023305,-1.4811821335289488,348.5334
633269.1265544738,4212651.703859894,38.05180324630631,-1.4810562362283832,355.84296
633280.4462558094,4212635.174254178,38.05165265346163,-1.480930339438004,362.91833
633291.7659571451,4212618.644648462,38.051502060489256,-1.4808044431578367,362.2523
633303.0856584808,4212602.115042746,38.0513514673892,-1.4806785473878812,367.54987
633314.4053598164,4212585.58543703,38.05120087416143,-1.480552652128112,370.00793
633325.7250611521,4212569.055831313,38.05105028080599,-1.4804267573785292,363.9775
633337.0447624878,4212552.526225598,38.05089968732286,-1.4803008631391077,363.9775
633348.3644638235,4212535.996619881,38.050749093712035,-1.4801749694098978,358.36636
633359.6841651591,4212519.467014165,38.05059849997352,-1.480049076190849,350.61594
633371.0038664949,4212502.937408449,38.05044790610735,-1.479923183481961,350.61594
633382.3235678305,4212486.407802733,38.05029731211349,-1.4797972912832595,338.57788
633393.6432691662,4212469.878197017,38.050146717991964,-1.4796713995946935,333.35565
633404.9629705019,4212453.348591301,38.04999612374274,-1.4795455084162885,330.3823
633416.2826718376,4212436.818985584,38.04984552936586,-1.4794196177480445,327.12283
633427.6023731732,4212420.289379869,38.04969493486132,-1.479293727589936,325.46994
633438.922074509,4212403.759774152,38.0495443402291,-1.479167837941963,323.47812
633450.2417758446,4212387.230168436,38.0493937454692,-1.479041948804151,320.28976
633461.5614771803,4212370.70056272,38.04924315058167,-1.4789160601764235,316.92682
633472.881178516,4212354.170957004,38.04909255556646,-1.4787901720588572,311.7988
633484.2008798517,4212337.641351288,38.048941960423605,-1.4786642844514009,302.2395
633495.5205811873,4212321.111745572,38.048791365153086,-1.4785383973540547,302.2395
