UTM_X,UTM_Y,latitude,longitude,elevation
630489.6179797188,4212905.3688439885,38.05449374604612,-1.5126796717151243,413.95062
630671.1458796381,4212640.292538248,38.052079276232604,-1.5106596662805003,445.64523
630697.1893661171,4212602.262509875,38.051732873821116,-1.5103698704451127,445.79636
630855.1127893705,4212371.654665877,38.04963233199497,-1.5086126539785703,404.91074
631339.4747463258,4211664.364611579,38.04318967095837,-1.5032237702420816,354.2755
631481.1481954041,4211457.485809368,38.04130518056172,-1.5016477252977167,348.6758
