X,Y,Z,SAMPLE_1,
630523.52750452,4212930.80609739,0,412.417663574219
630687.867294636,4213054.0851636,0,410.36328125
630875.841765717,4213218.06181984,0,425.490814208984
631129.692067091,4213374.49165807,0,440.907745361328
631231.326407385,4213469.63783712,0,423.782928466797
631544.873859037,4213591.37774443,0,389.054168701172
631792.384980522,4213751.40040026,0,366.140228271484
631940.693366026,4213903.32907038,0,357.122863769531
632155.409673468,4214010.28621228,0,346.326385498047
632322.731494755,4214078.23294356,0,346.326385498047
