X,Y,Z,SAMPLE_1,
633262.631923724,4212665.53856872,0,348.533386230469
633050.092424697,4212518.40949515,0,386.991973876953
632918.771608445,4212451.02744037,0,380.443267822266
632695.249343684,4212379.48525751,0,376.992034912109
632584.364686689,4212308.36599093,0,390.521331787109
632430.92626529,4212210.56382216,0,378.704925537109
632294.360884922,4212132.33882846,0,381.327789306641
632217.24990225,4212149.63308133,0,384.670074462891
632093.731640828,4212039.4419455,0,404.776916503906
631941.961591064,4211915.42762019,0,405.956573486328
631794.557066835,4211822.17726404,0,394.938293457031
631628.400693373,4211725.14318429,0,405.114776611328
631544.448864963,4211654.31319405,0,377.553436279297
631523.768822271,4211638.92455281,0,374.237884521484
