X,Y,Z,SAMPLE_1,
632569.344098227,4213708.39765999,0,354.564697265625
632472.166807393,4213627.00459411,0,346.326385498047
632381.115628668,4213581.73965122,0,372.865142822266
632227.165960946,4213562.99694761,0,420.075225830078
632093.985164945,4213530.07134228,0,435.016418457031
631997.070003903,4213497.81958239,0,431.213562011719
631923.081933028,4213421.57881441,0,421.373718261719
631852.779021468,4213369.06476635,0,422.832977294922
631757.983423271,4213308.36942084,0,440.523376464844
631635.79976847,4213191.44827934,0,458.693389892578
631541.055588092,4213112.35777238,0,457.472747802734
631470.527217905,4213052.17846104,0,458.797393798828
631387.244019315,4213009.58490857,0,463.967315673828
631288.71297774,4212956.25881488,0,472.693237304688
631197.101093865,4212893.83149969,0,471.224182128906
631150.113611746,4212833.23997121,0,470.369232177734
631132.002695302,4212783.7421638,0,465.989990234375
631181.32702941,4212759.03142179,0,488.090637207031
631225.654431761,4212716.50174142,0,495.332244873047
631207.048716112,4212659.50702268,0,491.090759277344
631149.534731783,4212548.46253894,0,463.211273193359
631089.859005629,4212464.26677985,0,428.592102050781
631110.24600038,4212427.7418055,0,426.788146972656
631176.844042417,4212467.27177448,0,441.437805175781
631318.676128349,4212538.51678215,0,438.352416992188
631458.896764884,4212621.38335195,0,421.50927734375
631551.537604462,4212713.95458151,0,413.197174072266
631578.404743334,4212805.46326042,0,408.111938476562
631572.286683393,4212851.43886776,0,422.922393798828
631655.355435177,4212927.9883645,0,429.961486816406
631807.207509958,4213019.12607833,0,418.836303710938
631812.987358843,4213022.77091417,0,418.836303710938
631965.142705206,4213102.3518761,0,393.02685546875
631974.757593043,4213106.05513663,0,393.02685546875
631979.013485584,4213108.73177707,0,390.561676025391
632028.081570407,4213098.29403237,0,378.434753417969
632031.970635062,4213099.58191702,0,376.424560546875
632183.581847411,4213187.34049256,0,382.351135253906
632186.083420942,4213188.92250515,0,382.351135253906
632294.450970029,4213297.28241931,0,394.447540283203
632365.4472346,4213364.14520629,0,392.300567626953
632483.625745685,4213449.14401029,0,379.074920654297
632607.197555276,4213530.67952606,0,352.114166259766
632666.632033881,4213566.9892261,0,339.114593505859
