X,Y,Z,SAMPLE_1,
631978.138001879,4213354.01639806,0,417.991516113281
631940.813960872,4213319.25524785,0,417.674835205078
631916.620680886,4213267.25367386,0,421.345428466797
631919.110904106,4213213.5481211,0,419.448974609375
631943.692820621,4213196.02680331,0,412.720581054688
631950.210024302,4213195.88111064,0,412.720581054688
631997.809419921,4213201.47025165,0,408.847503662109
632040.478365651,4213223.17747783,0,409.701171875
632062.481281874,4213267.01393849,0,411.240142822266
632059.895980335,4213270.9257998,0,412.905548095703
632034.757056821,4213317.23739519,0,417.859222412109
631978.138001879,4213354.01639806,0,417.991516113281
