,X,Y,Z,t,tt
0,631064.4759731732,4213334.303631021,439.59573,4260331.950328425,210.9736785888672
1,631128.0872506386,4213241.415196508,100.0,4260249.509740448,293.4142665658146
2,631241.2842639955,4213076.119139346,0.0,4260102.809161008,440.1148460051045
