,X,Y,Z,t,tt
0,631369.3874111329,4213523.242271094,398.93298,4260563.978690922,224.17411024309695
1,631422.8034232142,4213445.241483822,100.0,4260494.755267926,293.39753323979676
2,631502.041332564,4213329.534243809,0.0,4260392.070260476,396.08254068903625
