,X,Y,Z,t,tt
0,632248.1694335846,4212874.185790571,328.76166,4260052.423744652,980.9738715719432
1,632249.5455585668,4212872.176302479,100.0,4260050.640746257,982.7568699670956
2,632362.7425719235,4212706.880245318,0.0,4259903.977445891,1129.4201703332365
3,632362.7425719235,4212706.880245318,0.0,4259903.977445891,1129.4201703332365
