,X,Y,Z,t,tt
0,631604.2319929749,4212546.124338507,377.68552,4259632.467191367,910.45681564603
1,631637.4738107444,4212497.582939282,100.0,4259589.391548358,953.5324586555362
2,631750.6708241011,4212332.286882121,0.0,4259442.710636717,1100.2133702961728
3,631750.6708241011,4212332.286882121,0.0,4259442.710636717,1100.2133702961728
