,X,Y,Z,t,tt
0,632559.9498893934,4213053.093940148,319.11935,4260275.632228826,1003.0262205954641
1,632578.2208351494,4213026.413772644,100.0,4260251.960696802,1026.6977526200935
2,632657.4587444991,4212910.706532631,0.0,4260149.302703172,1129.3557462496683
3,632657.4587444991,4212910.706532631,0.0,4260149.302703172,1129.3557462496683
