,X,Y,Z,t,tt
0,632298.8586603604,4214068.538567095,346.3264,4261241.0744293975,282.86086859740317
1,632329.5913436122,4214023.661134332,100.0,4261201.25418746,322.681110534817
2,632397.5095516263,4213924.483500036,0.0,4261113.253919466,410.68137852847576
