X,Y,Z,distance,angle,SAMPLE_1
632566.995508669,4213705.99543425,0,0,228.366460663281,354.564697265625
632563.258462076,4213702.67361506,0,5,228.366460663281,346.326385498047
632559.521415482,4213699.35179586,0,10,228.366460663281,346.326385498047
632555.784368889,4213696.02997667,0,15,228.366460663281,346.326385498047
632552.047322295,4213692.70815748,0,20,228.366460663281,346.326385498047
632548.310275702,4213689.38633828,0,25,228.366460663281,346.326385498047
632544.573229109,4213686.06451909,0,30,228.366460663281,346.326385498047
632540.836182515,4213682.74269989,0,35,228.366460663281,346.326385498047
632537.099135922,4213679.4208807,0,40,228.366460663281,346.326385498047
632533.362089328,4213676.0990615,0,45,228.366460663281,346.326385498047
632529.625042735,4213672.77724231,0,50,228.366460663281,346.326385498047
632525.887996142,4213669.45542312,0,55,228.366460663281,346.326385498047
632522.150949548,4213666.13360392,0,60,228.366460663281,346.326385498047
632518.413902955,4213662.81178473,0,65,228.366460663281,346.326385498047
632514.676856361,4213659.48996553,0,70,228.366460663281,346.326385498047
632510.939809768,4213656.16814634,0,75,228.366460663281,346.326385498047
632507.202763175,4213652.84632715,0,80,228.366460663281,346.326385498047
632503.465716581,4213649.52450795,0,85,228.366460663281,346.326385498047
632499.728669988,4213646.20268876,0,90,228.366460663281,346.326385498047
632495.991623394,4213642.88086956,0,95,228.366460663281,346.326385498047
632492.254576801,4213639.55905037,0,100,228.366460663281,346.326385498047
632488.517530207,4213636.23723118,0,105,228.366460663281,346.326385498047
632484.780483614,4213632.91541198,0,110,228.366460663281,346.326385498047
632481.043437021,4213629.59359279,0,115,228.366460663281,346.326385498047
632477.15101715,4213626.50778073,0,120,244.916405993817,346.326385498047
632472.622566017,4213624.3880802,0,125,244.916405993817,346.326385498047
632468.094114884,4213622.26837966,0,130,244.916405993817,346.326385498047
632463.565663752,4213620.14867914,0,135,244.916405993817,346.326385498047
632459.037212619,4213618.0289786,0,140,244.916405993817,346.326385498047
632454.508761486,4213615.90927807,0,145,244.916405993817,346.326385498047
632449.980310353,4213613.78957754,0,150,244.916405993817,346.326385498047
632445.45185922,4213611.66987701,0,155,244.916405993817,346.326385498047
632440.923408088,4213609.55017648,0,160,244.916405993817,346.326385498047
632436.394956955,4213607.43047595,0,165,244.916405993817,346.326385498047
632431.866505822,4213605.31077542,0,170,244.916405993817,346.326385498047
632427.338054689,4213603.19107489,0,175,244.916405993817,346.326385498047
632422.809603556,4213601.07137436,0,180,244.916405993817,346.326385498047
632418.281152424,4213598.95167383,0,185,244.916405993817,346.326385498047
632413.752701291,4213596.8319733,0,190,244.916405993817,346.326385498047
632409.224250158,4213594.71227277,0,195,244.916405993817,346.326385498047
632404.695799025,4213592.59257224,0,200,244.916405993817,361.115997314453
632400.167347892,4213590.47287171,0,205,244.916405993817,361.115997314453
632395.63889676,4213588.35317118,0,210,244.916405993817,361.115997314453
632391.110445627,4213586.23347065,0,215,244.916405993817,361.115997314453
632386.581994494,4213584.11377012,0,220,244.916405993817,361.115997314453
632381.760540426,4213583.00349491,0,225,262.711047676543,372.865142822266
632376.800945804,4213582.36912816,0,230,262.711047676543,372.865142822266
632371.841351181,4213581.7347614,0,235,262.711047676543,372.865142822266
632366.881756558,4213581.10039465,0,240,262.711047676543,372.865142822266
632361.922161936,4213580.4660279,0,245,262.711047676543,372.865142822266
632356.962567313,4213579.83166114,0,250,262.711047676543,381.872711181641
632352.00297269,4213579.19729439,0,255,262.711047676543,381.872711181641
632347.043378068,4213578.56292763,0,260,262.711047676543,381.872711181641
632342.083783445,4213577.92856088,0,265,262.711047676543,381.872711181641
632337.124188822,4213577.29419413,0,270,262.711047676543,381.872711181641
632332.1645942,4213576.65982737,0,275,262.711047676543,390.531860351562
632327.204999577,4213576.02546062,0,280,262.711047676543,390.531860351562
632322.245404954,4213575.39109386,0,285,262.711047676543,390.531860351562
632317.285810331,4213574.75672711,0,290,262.711047676543,390.531860351562
