X,Y,Z,distance,angle,SAMPLE_1
632057.512981579,4213670.58563903,0,445,235.007979801509,396.2451171875
632053.416821976,4213667.7183273,0,450,235.007979801509,396.2451171875
632049.320662374,4213664.85101558,0,455,235.007979801509,396.2451171875
632045.224502771,4213661.98370386,0,460,235.007979801509,396.2451171875
632041.128343168,4213659.11639214,0,465,235.007979801509,401.688385009766
632037.032183566,4213656.24908042,0,470,235.007979801509,401.688385009766
632032.936023963,4213653.3817687,0,475,235.007979801509,401.688385009766
632028.839864361,4213650.51445697,0,480,235.007979801509,401.688385009766
632024.743704758,4213647.64714525,0,485,235.007979801509,401.688385009766
632021.066274239,4213644.29019624,0,490,223.919075813022,410.386291503906
632017.598065803,4213640.68859518,0,495,223.919075813022,410.386291503906
632014.129857368,4213637.08699411,0,500,223.919075813022,410.386291503906
632010.661648933,4213633.48539304,0,505,223.919075813022,410.386291503906
632007.193440497,4213629.88379197,0,510,223.919075813022,410.386291503906
632003.725232062,4213626.28219091,0,515,223.919075813022,410.386291503906
632000.257023627,4213622.68058984,0,520,223.919075813022,410.386291503906
631996.788815191,4213619.07898877,0,525,223.919075813022,414.110046386719
631993.320606756,4213615.4773877,0,530,223.919075813022,414.110046386719
631989.852398321,4213611.87578664,0,535,223.919075813022,416.8876953125
631986.384189886,4213608.27418557,0,540,223.919075813022,416.8876953125
631982.91598145,4213604.6725845,0,545,223.919075813022,416.8876953125
631979.447773015,4213601.07098344,0,550,223.919075813022,416.8876953125
631975.97956458,4213597.46938237,0,555,223.919075813022,419.455749511719
631972.511356144,4213593.8677813,0,560,223.919075813022,419.455749511719
631968.231233039,4213591.34756033,0,565,242.281498372079,419.455749511719
631963.805015662,4213589.02192069,0,570,242.281498372079,419.455749511719
631959.378798284,4213586.69628105,0,575,242.281498372079,419.455749511719
631954.952580907,4213584.37064141,0,580,242.281498372079,419.455749511719
631950.52636353,4213582.04500177,0,585,242.281498372079,422.03759765625
631946.100146153,4213579.71936214,0,590,242.281498372079,422.03759765625
631941.673928776,4213577.3937225,0,595,242.281498372079,422.03759765625
631937.247711398,4213575.06808286,0,600,242.281498372079,422.03759765625
631932.821494021,4213572.74244322,0,605,242.281498372079,422.03759765625
631928.395276644,4213570.41680358,0,610,242.281498372079,422.978912353516
631923.969059267,4213568.09116394,0,615,242.281498372079,422.978912353516
631919.54284189,4213565.7655243,0,620,242.281498372079,422.978912353516
631915.116624512,4213563.43988466,0,625,242.281498372079,422.978912353516
631910.690407135,4213561.11424502,0,630,242.281498372079,422.978912353516
631906.264189758,4213558.78860539,0,635,242.281498372079,424.562683105469
631901.837972381,4213556.46296575,0,640,242.281498372079,424.562683105469
631897.411755004,4213554.13732611,0,645,242.281498372079,424.562683105469
631892.985537626,4213551.81168647,0,650,242.281498372079,424.562683105469
631888.559320249,4213549.48604683,0,655,242.281498372079,424.562683105469
631884.133102872,4213547.16040719,0,660,242.281498372079,426.381042480469
631879.706885495,4213544.83476755,0,665,242.281498372079,426.381042480469
631875.280668118,4213542.50912791,0,670,242.281498372079,425.298278808594
631870.85445074,4213540.18348827,0,675,242.281498372079,425.298278808594
631866.428233363,4213537.85784864,0,680,242.281498372079,425.298278808594
631862.002015986,4213535.532209,0,685,242.281498372079,425.298278808594
631857.575798609,4213533.20656936,0,690,242.281498372079,426.227233886719
631853.257468302,4213530.69548455,0,695,237.339087278297,426.227233886719
631849.048072607,4213527.99715398,0,700,237.339087278297,426.227233886719
631844.838676913,4213525.29882341,0,705,237.339087278297,426.227233886719
631840.629281218,4213522.60049283,0,710,237.339087278297,426.227233886719
631836.419885523,4213519.90216226,0,715,237.339087278297,427.753143310547
631832.210489828,4213517.20383168,0,720,237.339087278297,427.753143310547
631828.001094133,4213514.50550111,0,725,237.339087278297,427.753143310547
631823.791698438,4213511.80717054,0,730,237.339087278297,427.753143310547
631819.582302744,4213509.10883996,0,735,237.339087278297,427.237548828125
631815.372907049,4213506.41050939,0,740,237.339087278297,427.62646484375
631811.163511354,4213503.71217882,0,745,237.339087278297,427.62646484375
631806.954115659,4213501.01384824,0,750,237.339087278297,427.62646484375
631802.744719964,4213498.31551767,0,755,237.339087278297,427.62646484375
631798.53532427,4213495.61718709,0,760,237.339087278297,427.62646484375
631794.325928575,4213492.91885652,0,765,237.339087278297,427.62646484375
631790.11653288,4213490.22052595,0,770,237.339087278297,428.612915039062
631785.907137185,4213487.52219537,0,775,237.339087278297,428.612915039062
631781.69774149,4213484.8238648,0,780,237.339087278297,428.612915039062
631777.488345795,4213482.12553423,0,785,237.339087278297,428.612915039062
631773.278950101,4213479.42720365,0,790,237.339087278297,428.612915039062
631769.069554406,4213476.72887308,0,795,237.339087278297,430.555419921875
631764.860158711,4213474.03054251,0,800,237.339087278297,427.997283935547
631760.650763016,4213471.33221193,0,805,237.339087278297,427.997283935547
631756.441367321,4213468.63388136,0,810,237.339087278297,427.997283935547
631752.231971627,4213465.93555079,0,815,237.339087278297,427.997283935547
631748.022575932,4213463.23722021,0,820,237.339087278297,427.997283935547
631743.813180237,4213460.53888964,0,825,237.339087278297,429.526336669922
631739.603784542,4213457.84055906,0,830,237.339087278297,429.526336669922
631735.394388847,4213455.14222849,0,835,237.339087278297,429.526336669922
631731.184993153,4213452.44389792,0,840,237.339087278297,429.526336669922
631726.975597458,4213449.74556734,0,845,237.339087278297,429.526336669922
631722.766201763,4213447.04723677,0,850,237.339087278297,430.748931884766
631718.556806068,4213444.3489062,0,855,237.339087278297,430.748931884766
631714.347410373,4213441.65057562,0,860,237.339087278297,430.748931884766
631710.138014678,4213438.95224505,0,865,237.339087278297,428.596740722656
631705.928618984,4213436.25391448,0,870,237.339087278297,428.596740722656
631701.719223289,4213433.5555839,0,875,237.339087278297,428.596740722656
631697.509827594,4213430.85725333,0,880,237.339087278297,429.895294189453
631693.300431899,4213428.15892276,0,885,237.339087278297,429.895294189453
631689.091036204,4213425.46059218,0,890,237.339087278297,429.895294189453
631684.881640509,4213422.76226161,0,895,237.339087278297,429.895294189453
631680.672244815,4213420.06393103,0,900,237.339087278297,429.895294189453
631676.46284912,4213417.36560046,0,905,237.339087278297,430.163146972656
631672.253453425,4213414.66726989,0,910,237.339087278297,430.163146972656
631668.04405773,4213411.96893931,0,915,237.339087278297,430.163146972656
631663.834662035,4213409.27060874,0,920,237.339087278297,430.163146972656
631659.625266341,4213406.57227817,0,925,237.339087278297,430.163146972656
631655.415870646,4213403.87394759,0,930,237.339087278297,429.788604736328
631651.206474951,4213401.17561702,0,935,237.339087278297,430.627807617188
631646.997079256,4213398.47728644,0,940,237.339087278297,430.627807617188
631642.787683561,4213395.77895587,0,945,237.339087278297,430.627807617188
631638.578287866,4213393.0806253,0,950,237.339087278297,430.627807617188
631634.368892172,4213390.38229472,0,955,237.339087278297,430.627807617188
631630.159496477,4213387.68396415,0,960,237.339087278297,432.221130371094
631625.950100782,4213384.98563358,0,965,237.339087278297,432.221130371094
631622.700394137,4213381.37676795,0,970,209.649863507614,432.221130371094
631620.226902209,4213377.03144429,0,975,209.649863507614,432.221130371094
631617.753410282,4213372.68612064,0,980,209.649863507614,433.693908691406
631615.279918354,4213368.34079698,0,985,209.649863507614,433.693908691406
631612.806426426,4213363.99547332,0,990,209.649863507614,433.693908691406
631610.332934498,4213359.65014967,0,995,209.649863507614,435.753784179688
631607.859442571,4213355.30482601,0,1000,209.649863507614,435.753784179688
631605.385950643,4213350.95950235,0,1005,209.649863507614,435.753784179688
631602.912458715,4213346.6141787,0,1010,209.649863507614,435.753784179688
631600.438966787,4213342.26885504,0,1015,209.649863507614,436.708862304688
631597.965474859,4213337.92353138,0,1020,209.649863507614,436.708862304688
631595.491982932,4213333.57820773,0,1025,209.649863507614,436.708862304688
631593.018491004,4213329.23288407,0,1030,209.649863507614,436.708862304688
631590.544999076,4213324.88756041,0,1035,209.649863507614,439.132415771484
631588.071507148,4213320.54223675,0,1040,209.649863507614,439.132415771484
631585.598015221,4213316.1969131,0,1045,209.649863507614,440.076782226562
631583.124523293,4213311.85158944,0,1050,209.649863507614,440.076782226562
631580.651031365,4213307.50626578,0,1055,209.649863507614,440.076782226562
631578.177539437,4213303.16094213,0,1060,209.649863507614,440.076782226562
631575.704047509,4213298.81561847,0,1065,209.649863507614,440.076782226562
631573.230555582,4213294.47029481,0,1070,209.649863507614,440.076782226562
631570.757063654,4213290.12497116,0,1075,209.649863507614,442.016845703125
631568.283571726,4213285.7796475,0,1080,209.649863507614,443.073150634766
631565.810079798,4213281.43432384,0,1085,209.649863507614,443.073150634766
631563.336587871,4213277.08900019,0,1090,209.649863507614,443.073150634766
631560.863095943,4213272.74367653,0,1095,209.649863507614,443.073150634766
631558.389604015,4213268.39835287,0,1100,209.649863507614,443.073150634766
631555.916112087,4213264.05302921,0,1105,209.649863507614,443.073150634766
631553.442620159,4213259.70770556,0,1110,209.649863507614,444.807769775391
631550.969128232,4213255.3623819,0,1115,209.649863507614,445.935546875
631546.837797833,4213252.56193055,0,1120,236.309932473969,445.935546875
631542.677546362,4213249.78842957,0,1125,236.309932473969,445.935546875
631538.51729489,4213247.01492858,0,1130,236.309932473969,445.935546875
631534.357043418,4213244.2414276,0,1135,236.309932473969,445.935546875
631530.196791947,4213241.46792662,0,1140,236.309932473969,445.935546875
631526.036540475,4213238.69442564,0,1145,236.309932473969,447.233337402344
631521.876289003,4213235.92092466,0,1150,236.309932473969,447.233337402344
631517.716037531,4213233.14742368,0,1155,236.309932473969,447.233337402344
631513.55578606,4213230.3739227,0,1160,236.309932473969,447.233337402344
631509.395534588,4213227.60042172,0,1165,236.309932473969,447.794799804688
631505.235283116,4213224.82692074,0,1170,236.309932473969,449.058258056641
631501.075031645,4213222.05341975,0,1175,236.309932473969,449.058258056641
631496.914780173,4213219.27991877,0,1180,236.309932473969,449.058258056641
631492.754528701,4213216.50641779,0,1185,236.309932473969,449.058258056641
631488.59427723,4213213.73291681,0,1190,236.309932473969,449.058258056641
631484.434025758,4213210.95941583,0,1195,236.309932473969,449.058258056641
631480.273774286,4213208.18591485,0,1200,236.309932473969,450.497467041016
631476.113522815,4213205.41241387,0,1205,236.309932473969,450.497467041016
631471.953271343,4213202.63891289,0,1210,236.309932473969,450.497467041016
631467.793019871,4213199.86541191,0,1215,236.309932473969,450.497467041016
631463.6327684,4213197.09191092,0,1220,236.309932473969,450.497467041016
631459.472516928,4213194.31840994,0,1225,236.309932473969,451.272644042969
631455.312265456,4213191.54490896,0,1230,236.309932473969,451.547454833984
631451.152013985,4213188.77140798,0,1235,236.309932473969,451.547454833984
631446.991762513,4213185.997907,0,1240,236.309932473969,451.547454833984
631442.831511041,4213183.22440602,0,1245,236.309932473969,451.547454833984
631438.671259569,4213180.45090504,0,1250,236.309932473969,451.547454833984
631434.511008098,4213177.67740406,0,1255,236.309932473969,452.780853271484
631430.350756626,4213174.90390308,0,1260,236.309932473969,452.780853271484
631426.190505154,4213172.13040209,0,1265,236.309932473969,452.780853271484
631422.030253683,4213169.35690111,0,1270,236.309932473969,452.780853271484
631417.870002211,4213166.58340013,0,1275,236.309932473969,452.780853271484
631413.709750739,4213163.80989915,0,1280,236.309932473969,455.201782226562
631409.549499268,4213161.03639817,0,1285,236.309932473969,455.201782226562
631405.389247796,4213158.26289719,0,1290,236.309932473969,456.299713134766
631401.228996324,4213155.48939621,0,1295,236.309932473969,456.299713134766
631397.068744853,4213152.71589523,0,1300,236.309932473969,456.299713134766
631392.908493381,4213149.94239425,0,1305,236.309932473969,456.299713134766
631388.748241909,4213147.16889326,0,1310,236.309932473969,458.589324951172
631384.587990438,4213144.39539228,0,1315,236.309932473969,458.589324951172
631380.427738966,4213141.6218913,0,1320,236.309932473969,458.589324951172
631376.267487494,4213138.84839032,0,1325,236.309932473969,458.589324951172
631372.107236022,4213136.07488934,0,1330,236.309932473969,458.589324951172
631367.946984551,4213133.30138836,0,1335,236.309932473969,461.599609375
631363.786733079,4213130.52788738,0,1340,236.309932473969,461.599609375
631359.626481607,4213127.7543864,0,1345,236.309932473969,461.599609375
631355.466230136,4213124.98088542,0,1350,236.309932473969,461.940307617188
631351.305978664,4213122.20738443,0,1355,236.309932473969,461.940307617188
631347.145727192,4213119.43388345,0,1360,236.309932473969,461.940307617188
631342.985475721,4213116.66038247,0,1365,236.309932473969,465.706512451172
631338.825224249,4213113.88688149,0,1370,236.309932473969,465.706512451172
631334.664972777,4213111.11338051,0,1375,236.309932473969,465.706512451172
631330.504721306,4213108.33987953,0,1380,236.309932473969,465.706512451172
631326.344469834,4213105.56637855,0,1385,236.309932473969,465.706512451172
631322.184218362,4213102.79287757,0,1390,236.309932473969,470.443359375
631318.023966891,4213100.01937659,0,1395,236.309932473969,470.443359375
631313.863715419,4213097.2458756,0,1400,236.309932473969,470.443359375
631309.703463947,4213094.47237462,0,1405,236.309932473969,470.443359375
631305.543212475,4213091.69887364,0,1410,236.309932473969,470.443359375
631301.382961004,4213088.92537266,0,1415,236.309932473969,469.964233398438
631297.222709532,4213086.15187168,0,1420,236.309932473969,473.118591308594
631293.06245806,4213083.3783707,0,1425,236.309932473969,473.118591308594
631288.902206589,4213080.60486972,0,1430,236.309932473969,473.118591308594
631284.741955117,4213077.83136874,0,1435,236.309932473969,473.118591308594
631280.581703645,4213075.05786775,0,1440,236.309932473969,473.118591308594
631276.421452174,4213072.28436677,0,1445,236.309932473969,475.46630859375
631272.261200702,4213069.51086579,0,1450,236.309932473969,475.46630859375
631268.10094923,4213066.73736481,0,1455,236.309932473969,475.46630859375
631263.940697759,4213063.96386383,0,1460,236.309932473969,475.46630859375
631259.780446287,4213061.19036285,0,1465,236.309932473969,475.46630859375
631255.620194815,4213058.41686187,0,1470,236.309932473969,475.46630859375
631251.459943344,4213055.64336089,0,1475,236.309932473969,474.484649658203
631247.299691872,4213052.86985991,0,1480,236.309932473969,474.484649658203
631243.1394404,4213050.09635892,0,1485,236.309932473969,474.484649658203
631238.979188928,4213047.32285794,0,1490,236.309932473969,474.484649658203
631234.818937457,4213044.54935696,0,1495,236.309932473969,474.484649658203
631230.658685985,4213041.77585598,0,1500,236.309932473969,474.484649658203
631226.498434513,4213039.002355,0,1505,236.309932473969,473.137054443359
631222.338183042,4213036.22885402,0,1510,236.309932473969,473.137054443359
631218.17793157,4213033.45535304,0,1515,236.309932473969,473.137054443359
631214.017680098,4213030.68185206,0,1520,236.309932473969,473.137054443359
631209.857428627,4213027.90835108,0,1525,236.309932473969,473.137054443359
631205.697177155,4213025.13485009,0,1530,236.309932473969,471.197570800781
631201.536925683,4213022.36134911,0,1535,236.309932473969,468.275329589844
631197.376674212,4213019.58784813,0,1540,236.309932473969,468.275329589844
631193.21642274,4213016.81434715,0,1545,236.309932473969,468.275329589844
631189.056171268,4213014.04084617,0,1550,236.309932473969,468.275329589844
631184.895919797,4213011.26734519,0,1555,236.309932473969,468.275329589844
631180.735668325,4213008.49384421,0,1560,236.309932473969,465.788055419922
631176.575416853,4213005.72034323,0,1565,236.309932473969,465.788055419922
631172.415165382,4213002.94684225,0,1570,236.309932473969,465.788055419922
631168.25491391,4213000.17334126,0,1575,236.309932473969,465.788055419922
631164.094662438,4212997.39984028,0,1580,236.309932473969,465.788055419922
631159.934410966,4212994.6263393,0,1585,236.309932473969,462.765686035156
631155.774159495,4212991.85283832,0,1590,236.309932473969,462.765686035156
631151.613908023,4212989.07933734,0,1595,236.309932473969,462.765686035156
631147.453656551,4212986.30583636,0,1600,236.309932473969,460.769348144531
631143.29340508,4212983.53233538,0,1605,236.309932473969,460.769348144531
631139.133153608,4212980.7588344,0,1610,236.309932473969,460.769348144531
631134.972902136,4212977.98533341,0,1615,236.309932473969,458.387817382812
631130.812650665,4212975.21183243,0,1620,236.309932473969,458.387817382812
631126.652399193,4212972.43833145,0,1625,236.309932473969,458.387817382812
631122.492147721,4212969.66483047,0,1630,236.309932473969,458.387817382812
631118.33189625,4212966.89132949,0,1635,236.309932473969,458.387817382812
631114.171644778,4212964.11782851,0,1640,236.309932473969,455.942901611328
631110.011393306,4212961.34432753,0,1645,236.309932473969,455.942901611328
631105.851141835,4212958.57082655,0,1650,236.309932473969,455.942901611328
631101.690890363,4212955.79732557,0,1655,236.309932473969,455.942901611328
631097.530638891,4212953.02382458,0,1660,236.309932473969,455.579071044922
631093.370387419,4212950.2503236,0,1665,236.309932473969,455.579071044922
631089.210135948,4212947.47682262,0,1670,236.309932473969,453.053680419922
631085.049884476,4212944.70332164,0,1675,236.309932473969,453.053680419922
631080.889633004,4212941.92982066,0,1680,236.309932473969,453.053680419922
631076.729381533,4212939.15631968,0,1685,236.309932473969,453.053680419922
631072.569130061,4212936.3828187,0,1690,236.309932473969,453.053680419922
631068.408878589,4212933.60931772,0,1695,236.309932473969,450.672119140625
631064.248627118,4212930.83581674,0,1700,236.309932473969,450.672119140625
631060.088375646,4212928.06231575,0,1705,236.309932473969,450.672119140625
631055.928124174,4212925.28881477,0,1710,236.309932473969,450.672119140625
631051.767872703,4212922.51531379,0,1715,236.309932473969,450.672119140625
631047.607621231,4212919.74181281,0,1720,236.309932473969,450.273101806641
631043.447369759,4212916.96831183,0,1725,236.309932473969,447.874938964844
631039.287118288,4212914.19481085,0,1730,236.309932473969,447.874938964844
631035.126866816,4212911.42130987,0,1735,236.309932473969,447.874938964844
631030.966615344,4212908.64780889,0,1740,236.309932473969,447.874938964844
631026.806363872,4212905.87430791,0,1745,236.309932473969,447.874938964844
631022.646112401,4212903.10080692,0,1750,236.309932473969,445.018646240234
631018.485860929,4212900.32730594,0,1755,236.309932473969,445.018646240234
631014.325609457,4212897.55380496,0,1760,236.309932473969,445.018646240234
631010.300682367,4212894.609697,0,1765,226.847610266055,445.018646240234
631006.652996346,4212891.18999135,0,1770,226.847610266055,445.018646240234
631003.005310325,4212887.77028571,0,1775,226.847610266055,445.018646240234
630999.357624304,4212884.35058006,0,1780,226.847610266055,442.434356689453
630995.709938284,4212880.93087442,0,1785,226.847610266055,442.434356689453
630992.062252263,4212877.51116878,0,1790,226.847610266055,442.434356689453
630988.414566242,4212874.09146313,0,1795,226.847610266055,442.434356689453
630984.766880222,4212870.67175749,0,1800,226.847610266055,442.434356689453
630981.119194201,4212867.25205184,0,1805,226.847610266055,442.434356689453
630977.47150818,4212863.8323462,0,1810,226.847610266055,442.021240234375
630973.82382216,4212860.41264055,0,1815,226.847610266055,442.021240234375
630970.176136139,4212856.99293491,0,1820,226.847610266055,442.021240234375
630966.528450118,4212853.57322926,0,1825,226.847610266055,441.057830810547
630962.880764097,4212850.15352362,0,1830,226.847610266055,441.057830810547
630959.233078077,4212846.73381798,0,1835,226.847610266055,441.057830810547
630955.585392056,4212843.31411233,0,1840,226.847610266055,441.003234863281
630951.937706035,4212839.89440669,0,1845,226.847610266055,441.003234863281
630948.290020015,4212836.47470104,0,1850,226.847610266055,441.003234863281
630944.642333994,4212833.0549954,0,1855,226.847610266055,441.003234863281
630940.994647973,4212829.63528975,0,1860,226.847610266055,441.003234863281
630937.346961953,4212826.21558411,0,1865,226.847610266055,441.003234863281
630933.699275932,4212822.79587846,0,1870,226.847610266055,440.670288085938
630930.051589911,4212819.37617282,0,1875,226.847610266055,440.670288085938
630926.40390389,4212815.95646718,0,1880,226.847610266055,440.670288085938
630922.75621787,4212812.53676153,0,1885,226.847610266055,440.670288085938
630919.108531849,4212809.11705589,0,1890,226.847610266055,440.670288085938
630915.460845828,4212805.69735024,0,1895,226.847610266055,440.670288085938
630911.813159808,4212802.2776446,0,1900,226.847610266055,442.064514160156
630908.165473787,4212798.85793895,0,1905,226.847610266055,442.064514160156
630904.517787766,4212795.43823331,0,1910,226.847610266055,442.064514160156
630900.870101745,4212792.01852767,0,1915,226.847610266055,442.031616210938
630897.222415725,4212788.59882202,0,1920,226.847610266055,442.031616210938
630893.574729704,4212785.17911638,0,1925,226.847610266055,442.031616210938
630889.927043683,4212781.75941073,0,1930,226.847610266055,445.330200195312
630886.279357663,4212778.33970509,0,1935,226.847610266055,445.330200195312
630882.631671642,4212774.91999944,0,1940,226.847610266055,445.330200195312
630878.983985621,4212771.5002938,0,1945,226.847610266055,445.330200195312
630875.336299601,4212768.08058815,0,1950,226.847610266055,445.330200195312
630871.68861358,4212764.66088251,0,1955,226.847610266055,445.330200195312
630868.040927559,4212761.24117687,0,1960,226.847610266055,448.747161865234
630864.393241538,4212757.82147122,0,1965,226.847610266055,448.747161865234
630860.745555518,4212754.40176558,0,1970,226.847610266055,448.747161865234
630857.097869497,4212750.98205993,0,1975,226.847610266055,448.747161865234
630853.450183476,4212747.56235429,0,1980,226.847610266055,448.747161865234
630849.802497456,4212744.14264864,0,1985,226.847610266055,448.747161865234
630846.154811435,4212740.722943,0,1990,226.847610266055,452.205352783203
630842.507125414,4212737.30323735,0,1995,226.847610266055,452.205352783203
630838.859439394,4212733.88353171,0,2000,226.847610266055,452.205352783203
630835.211753373,4212730.46382607,0,2005,226.847610266055,451.364685058594
630831.564067352,4212727.04412042,0,2010,226.847610266055,451.364685058594
630827.916381331,4212723.62441478,0,2015,226.847610266055,451.364685058594
630824.268695311,4212720.20470913,0,2020,226.847610266055,453.721710205078
630820.62100929,4212716.78500349,0,2025,226.847610266055,453.721710205078
630816.973323269,4212713.36529784,0,2030,226.847610266055,453.721710205078
630813.325637249,4212709.9455922,0,2035,226.847610266055,453.721710205078
630809.677951228,4212706.52588655,0,2040,226.847610266055,453.721710205078
630806.030265207,4212703.10618091,0,2045,226.847610266055,453.721710205078
630802.382579186,4212699.68647527,0,2050,226.847610266055,453.199493408203
630798.734893166,4212696.26676962,0,2055,226.847610266055,453.199493408203
630795.087207145,4212692.84706398,0,2060,226.847610266055,453.199493408203
630791.439521124,4212689.42735833,0,2065,226.847610266055,453.199493408203
630787.791835104,4212686.00765269,0,2070,226.847610266055,453.199493408203
630784.144149083,4212682.58794704,0,2075,226.847610266055,453.199493408203
