X,Y,Z,distance,angle,SAMPLE_1
631757.610156262,4213969.21778007,0,530,234.782407031667,373.651947021484
631753.525316946,4213966.33436408,0,535,234.782407031667,373.651947021484
631749.44047763,4213963.45094809,0,540,234.782407031667,373.651947021484
631745.355638313,4213960.56753211,0,545,234.782407031667,376.200256347656
631741.270798997,4213957.68411612,0,550,234.782407031667,376.200256347656
631737.185959681,4213954.80070013,0,555,234.782407031667,376.200256347656
631732.936470808,4213952.19478176,0,560,243.853158764545,380.503814697266
631728.448132755,4213949.9914158,0,565,243.853158764545,380.503814697266
631723.959794703,4213947.78804985,0,570,243.853158764545,380.503814697266
631719.47145665,4213945.5846839,0,575,243.853158764545,383.530334472656
631714.983118597,4213943.38131794,0,580,243.853158764545,383.530334472656
631710.494780544,4213941.17795199,0,585,243.853158764545,383.530334472656
631706.006442491,4213938.97458604,0,590,243.853158764545,383.530334472656
631701.518104439,4213936.77122008,0,595,243.853158764545,383.530334472656
631697.029766386,4213934.56785413,0,600,243.853158764545,386.083190917969
631692.541428333,4213932.36448818,0,605,243.853158764545,386.083190917969
631688.05309028,4213930.16112222,0,610,243.853158764545,386.083190917969
631683.564752227,4213927.95775627,0,615,243.853158764545,386.083190917969
631679.076414175,4213925.75439032,0,620,243.853158764545,386.083190917969
631674.588076122,4213923.55102436,0,625,243.853158764545,387.671020507812
631670.099738069,4213921.34765841,0,630,243.853158764545,387.671020507812
631665.611400016,4213919.14429246,0,635,243.853158764545,387.671020507812
631661.123061963,4213916.9409265,0,640,243.853158764545,387.671020507812
631656.63472391,4213914.73756055,0,645,243.853158764545,387.671020507812
631652.146385858,4213912.5341946,0,650,243.853158764545,392.951599121094
631647.658047805,4213910.33082864,0,655,243.853158764545,392.951599121094
631643.169709752,4213908.12746269,0,660,243.853158764545,392.951599121094
631638.681371699,4213905.92409674,0,665,243.853158764545,392.951599121094
631634.193033646,4213903.72073078,0,670,243.853158764545,392.951599121094
631629.704695594,4213901.51736483,0,675,243.853158764545,393.900543212891
631625.337149397,4213899.12829115,0,680,230.06361685306,393.900543212891
631621.503361032,4213895.91860786,0,685,230.06361685306,393.900543212891
631617.669572667,4213892.70892458,0,690,230.06361685306,393.900543212891
631613.835784302,4213889.4992413,0,695,230.06361685306,393.900543212891
631610.001995937,4213886.28955802,0,700,230.06361685306,393.900543212891
631606.168207572,4213883.07987474,0,705,230.06361685306,395.245086669922
631602.334419207,4213879.87019145,0,710,230.06361685306,395.245086669922
631598.500630842,4213876.66050817,0,715,230.06361685306,397.801849365234
631594.666842477,4213873.45082489,0,720,230.06361685306,397.801849365234
631590.833054112,4213870.24114161,0,725,230.06361685306,397.801849365234
631586.999265747,4213867.03145832,0,730,230.06361685306,397.801849365234
631583.165477382,4213863.82177504,0,735,230.06361685306,399.509246826172
631579.331689017,4213860.61209176,0,740,230.06361685306,399.509246826172
