X,Y,SAMPLE_1
"632210","4211630",359.704650878906
"632321","4211504",327.300231933594
"632905","4211913",316.143646240234
"632771","4212114",396.674926757812
"632662","4212056",393.244445800781
"632524","4211870",356.647155761719
"632573","4211822",347.312591552734
"632467","4211730",357.393096923828
"632210","4211630",359.704650878906
