X,Y,SAMPLE_1
"632240","4211642",359.920623779297
"632271","4211652",360.769653320312
"632288","4211681",383.442352294922
"632299","4211715",400.747253417969
"632310","4211743",414.590454101562
"632322","4211773",420.891143798828
"632335","4211806",420.916687011719
"632352","4211833",414.680145263672
"632365","4211858",412.388732910156
"632379","4211886",403.502227783203
