X,Y,SAMPLE_1
"632058","4211848",430.942474365234
"632101","4211799",439.811767578125
"632218","4211893",427.823791503906
"632281","4211936",407.573120117188
"632247","4211956",408.324615478516
"632212","4211948",417.822631835938
"632115","4211905",431.810882568359
"632055","4211850",430.942474365234
