X,Y,SAMPLE_1
"631649","4213742",381.107055664062
"631691","4213764",374.450531005859
"631736","4213829",383.553009033203
"631796","4213887",376.954437255859
"631902","4213963",371.452789306641
"631990","4214003",375.562744140625
"632059","4214053",377.702911376953
"632115","4214113",372.272064208984
"632152","4214122",367.249267578125
"632186","4214119",359.076385498047
"632225","4214126",346.326385498047
"632263","4214133",346.326385498047
