X,Y,SAMPLE_1
631681,4213688,375.067932128906
631707,4213702,371.668060302734
631796,4213745,366.140228271484
631936,4213891,357.122863769531
632167,4214018,346.326385498047
632261,4214042,346.326385498047
632303,4214075,346.326385498047
632372,4213967,346.326385498047
632199,4213855,346.326385498047
632003,4213710,396.904449462891
631773,4213567,428.858642578125
