X,Y,SAMPLE_1
"632132","4212286",361.555419921875
"631903","4212122",383.538635253906
"631961","4212016",407.788757324219
"632044","4212079",400.857818603516
"632230","4212194",377.146606445312
"632301","4212197",370.764587402344
"632610","4212377",380.066253662109
"632533","4212480",360.961761474609
"632404","4212414",351.625
"632138","4212283",361.555419921875
