X,Y,SAMPLE_1
"632092","4211793",441.703002929688
"632207","4211633",359.704650878906
"632281","4211656",372.202972412109
"632341","4211807",420.916687011719
"632384","4211888",403.502227783203
"632284","4211933",411.836334228516
"632218","4211893",427.823791503906
