X,Y,SAMPLE_1
"631961","4212019",407.788757324219
"631998","4211956",412.606719970703
"632104","4212045",404.776916503906
"632227","4212145",383.215026855469
"632298","4212131",381.327789306641
"632642","4212334",388.848236083984
"632613","4212374",380.066253662109
"632307","4212197",370.764587402344
"632235","4212191",377.146606445312
"632046","4212077",400.857818603516
