X,Y,SAMPLE_1
"632281","4211656",372.202972412109
"632393","4211690",372.888458251953
"632470","4211730",357.393096923828
"632570","4211822",347.312591552734
"632384","4211890",403.502227783203
"632338","4211799",420.916687011719
