X,Y,Z,distance,angle,SAMPLE_1
632374.603551093,4212176.34167253,0,285,238.471011962221,378.702697753906
632370.341672573,4212173.72702313,0,290,238.471011962221,378.702697753906
632366.079794053,4212171.11237373,0,295,238.471011962221,377.642456054688
632361.817915533,4212168.49772433,0,300,238.471011962221,377.642456054688
632357.556037012,4212165.88307494,0,305,238.471011962221,377.642456054688
632353.294158492,4212163.26842554,0,310,238.471011962221,377.642456054688
632349.032279972,4212160.65377614,0,315,238.471011962221,377.642456054688
632344.770401452,4212158.03912674,0,320,238.471011962221,377.700988769531
632340.508522932,4212155.42447734,0,325,238.471011962221,377.700988769531
632336.246644411,4212152.80982794,0,330,238.471011962221,377.700988769531
632331.984765891,4212150.19517854,0,335,238.471011962221,377.700988769531
632327.722887371,4212147.58052914,0,340,238.471011962221,377.700988769531
632323.461008851,4212144.96587974,0,345,238.471011962221,377.959564208984
632319.199130331,4212142.35123035,0,350,238.471011962221,380.842620849609
632314.937251811,4212139.73658095,0,355,238.471011962221,380.842620849609
632310.67537329,4212137.12193155,0,360,238.471011962221,380.842620849609
632306.41349477,4212134.50728215,0,365,238.471011962221,380.842620849609
632302.15161625,4212131.89263275,0,370,238.471011962221,380.842620849609
632297.88973773,4212129.27798335,0,375,238.471011962221,381.327789306641
632293.516993862,4212127.27266213,0,380,280.905022044968,381.327789306641
632288.607283189,4212128.21856969,0,385,280.905022044968,381.327789306641
632283.697572517,4212129.16447725,0,390,280.905022044968,381.327789306641
632278.787861845,4212130.11038481,0,395,280.905022044968,381.327789306641
632273.878151172,4212131.05629237,0,400,280.905022044968,383.005737304688
632268.9684405,4212132.00219994,0,405,280.905022044968,383.005737304688
632264.058729827,4212132.9481075,0,410,280.905022044968,383.005737304688
632259.149019155,4212133.89401506,0,415,280.905022044968,383.005737304688
632254.239308483,4212134.83992262,0,420,280.905022044968,380.957855224609
632249.32959781,4212135.78583018,0,425,280.905022044968,383.215026855469
632244.419887138,4212136.73173774,0,430,280.905022044968,383.215026855469
632239.510176465,4212137.6776453,0,435,280.905022044968,383.215026855469
632234.600465793,4212138.62355286,0,440,280.905022044968,383.215026855469
632229.690755121,4212139.56946042,0,445,280.905022044968,383.215026855469
632224.781044448,4212140.51536798,0,450,280.905022044968,383.215026855469
632220.432121458,4212139.35991613,0,455,229.21049840331,384.670074462891
632216.646547606,4212136.0935067,0,460,229.21049840331,384.670074462891
632212.860973755,4212132.82709726,0,465,229.21049840331,384.670074462891
632209.075399903,4212129.56068782,0,470,229.21049840331,384.670074462891
632205.289826051,4212126.29427838,0,475,229.21049840331,384.670074462891
632201.5042522,4212123.02786895,0,480,229.21049840331,386.255615234375
632197.718678348,4212119.76145951,0,485,229.21049840331,388.402435302734
632193.933104497,4212116.49505007,0,490,229.21049840331,388.402435302734
632190.147530645,4212113.22864063,0,495,229.21049840331,388.402435302734
632186.361956794,4212109.9622312,0,500,229.21049840331,388.402435302734
632182.576382942,4212106.69582176,0,505,229.21049840331,388.402435302734
632178.79080909,4212103.42941232,0,510,229.21049840331,388.402435302734
632175.005235239,4212100.16300288,0,515,229.21049840331,390.612243652344
632171.219661387,4212096.89659344,0,520,229.21049840331,390.612243652344
632167.434087536,4212093.63018401,0,525,229.21049840331,390.612243652344
632163.648513684,4212090.36377457,0,530,229.21049840331,392.345184326172
632159.862939833,4212087.09736513,0,535,229.21049840331,392.345184326172
632156.077365981,4212083.83095569,0,540,229.21049840331,395.352142333984
632152.29179213,4212080.56454626,0,545,229.21049840331,395.352142333984
632148.506218278,4212077.29813682,0,550,229.21049840331,395.352142333984
632144.720644426,4212074.03172738,0,555,229.21049840331,395.352142333984
632140.935070575,4212070.76531794,0,560,229.21049840331,395.352142333984
632137.149496723,4212067.49890851,0,565,229.21049840331,395.352142333984
632133.363922872,4212064.23249907,0,570,229.21049840331,398.85986328125
632129.57834902,4212060.96608963,0,575,229.21049840331,401.133575439453
632125.792775169,4212057.69968019,0,580,229.21049840331,401.133575439453
632122.007201317,4212054.43327076,0,585,229.21049840331,401.133575439453
632118.221627465,4212051.16686132,0,590,229.21049840331,401.133575439453
632114.436053614,4212047.90045188,0,595,229.21049840331,401.133575439453
632110.650479762,4212044.63404244,0,600,229.21049840331,404.776916503906
632106.864905911,4212041.367633,0,605,229.21049840331,404.776916503906
632102.957317363,4212038.24854388,0,610,231.524540464942,404.776916503906
632099.042943785,4212035.13764698,0,615,231.524540464942,404.776916503906
632095.128570208,4212032.02675009,0,620,231.524540464942,404.776916503906
632091.21419663,4212028.91585319,0,625,231.524540464942,407.575469970703
632087.299823053,4212025.80495629,0,630,231.524540464942,409.8955078125
632083.385449475,4212022.6940594,0,635,231.524540464942,409.8955078125
632079.471075898,4212019.5831625,0,640,231.524540464942,409.8955078125
632075.55670232,4212016.47226561,0,645,231.524540464942,409.8955078125
632071.642328743,4212013.36136871,0,650,231.524540464942,409.8955078125
632067.727955165,4212010.25047182,0,655,231.524540464942,409.8955078125
632063.813581588,4212007.13957492,0,660,231.524540464942,412.105529785156
632059.89920801,4212004.02867802,0,665,231.524540464942,412.105529785156
632055.984834433,4212000.91778113,0,670,231.524540464942,412.105529785156
632052.070460855,4211997.80688423,0,675,231.524540464942,412.105529785156
632048.156087278,4211994.69598734,0,680,231.524540464942,414.971954345703
632044.241713701,4211991.58509044,0,685,231.524540464942,415.568725585938
632040.327340123,4211988.47419355,0,690,231.524540464942,415.568725585938
632036.412966546,4211985.36329665,0,695,231.524540464942,415.568725585938
632032.498592968,4211982.25239975,0,700,231.524540464942,415.568725585938
632028.584219391,4211979.14150286,0,705,231.524540464942,415.568725585938
632024.669845813,4211976.03060596,0,710,231.524540464942,415.568725585938
632020.755472236,4211972.91970907,0,715,231.524540464942,414.578460693359
632016.841098658,4211969.80881217,0,720,231.524540464942,414.578460693359
632012.926725081,4211966.69791527,0,725,231.524540464942,414.578460693359
632009.012351503,4211963.58701838,0,730,231.524540464942,414.872467041016
632005.097977926,4211960.47612148,0,735,231.524540464942,414.872467041016
632001.183604348,4211957.36522459,0,740,231.524540464942,414.872467041016
631997.269230771,4211954.25432769,0,745,231.524540464942,412.606719970703
631993.354857193,4211951.1434308,0,750,231.524540464942,412.606719970703
631989.440483616,4211948.0325339,0,755,231.524540464942,412.606719970703
631985.526110039,4211944.92163701,0,760,231.524540464942,412.606719970703
631981.611736461,4211941.81074011,0,765,231.524540464942,412.606719970703
