X,Y,SAMPLE_1
"630974","4212826",439.245086669922
"631103","4212500",441.453948974609
"631206","4212653",491.090759277344
"631226","4212716",495.332244873047
"631181","4212758",488.090637207031
"631139","4212783",465.989990234375
"631151","4212836",470.369232177734
"631189","4212883",471.224182128906
"631281","4212951",472.693237304688
"631464","4213046",458.797393798828
"631630","4213183",458.693389892578
"631580","4213271",441.991668701172
"630974","4212823",439.245086669922
