X,Y,SAMPLE_1
"631157","4212559",475.302734375
"631203","4212647",491.090759277344
"631229","4212712",495.332244873047
"631180","4212762",488.090637207031
"631134","4212777",468.916229248047
"631157","4212838",466.506652832031
"631195","4212877",471.224182128906
"631283","4212946",472.693237304688
"631463","4213041",460.721160888672
"631601","4213160",460.756896972656
