X,Y,Z,distance,angle,SAMPLE_1
632556.07170622,4211894.67966307,0,330,214.824489156921,359.594543457031
632553.216383779,4211890.57513706,0,335,214.824489156921,359.594543457031
632550.361061338,4211886.47061106,0,340,214.824489156921,359.594543457031
632547.505738897,4211882.36608505,0,345,214.824489156921,359.594543457031
632544.650416456,4211878.26155904,0,350,214.824489156921,359.594543457031
632541.795094015,4211874.15703303,0,355,214.824489156921,354.560028076172
632538.939771574,4211870.05250702,0,360,214.824489156921,356.647155761719
632538.584738129,4211866.10305284,0,365,138.077455399222,356.647155761719
632541.925364997,4211862.38280928,0,370,138.077455399222,356.647155761719
632545.265991865,4211858.66256572,0,375,138.077455399222,354.560028076172
632548.606618733,4211854.94232217,0,380,138.077455399222,354.560028076172
632551.947245602,4211851.22207861,0,385,138.077455399222,351.055603027344
632555.28787247,4211847.50183505,0,390,138.077455399222,351.055603027344
632558.628499338,4211843.78159149,0,395,138.077455399222,351.055603027344
632561.969126206,4211840.06134794,0,400,138.077455399222,351.055603027344
632565.309753074,4211836.34110438,0,405,138.077455399222,351.055603027344
632568.650379942,4211832.62086082,0,410,138.077455399222,351.055603027344
632571.99100681,4211828.90061726,0,415,138.077455399222,347.312591552734
632575.331633678,4211825.1803737,0,420,138.077455399222,346.099182128906
632575.414910721,4211821.58385536,0,425,226.273030020068,346.099182128906
632571.801701435,4211818.12774213,0,430,226.273030020068,347.312591552734
632568.188492149,4211814.6716289,0,435,226.273030020068,347.312591552734
632564.575282864,4211811.21551567,0,440,226.273030020068,347.312591552734
632560.962073578,4211807.75940244,0,445,226.273030020068,347.312591552734
632557.348864292,4211804.30328921,0,450,226.273030020068,347.312591552734
632553.735655006,4211800.84717598,0,455,226.273030020068,343.968566894531
632550.122445721,4211797.39106275,0,460,226.273030020068,346.763610839844
632546.509236435,4211793.93494952,0,465,226.273030020068,346.763610839844
632542.896027149,4211790.47883629,0,470,226.273030020068,346.763610839844
632539.282817863,4211787.02272306,0,475,226.273030020068,346.763610839844
632535.669608578,4211783.56660983,0,480,226.273030020068,346.763610839844
632532.056399292,4211780.1104966,0,485,226.273030020068,346.763610839844
632528.443190006,4211776.65438337,0,490,226.273030020068,351.090667724609
632524.82998072,4211773.19827014,0,495,226.273030020068,351.090667724609
632521.216771435,4211769.74215692,0,500,226.273030020068,348.087799072266
632517.603562149,4211766.28604368,0,505,226.273030020068,348.087799072266
632513.990352863,4211762.82993046,0,510,226.273030020068,348.087799072266
632510.377143577,4211759.37381722,0,515,226.273030020068,348.087799072266
632506.763934292,4211755.917704,0,520,226.273030020068,354.380187988281
632503.150725006,4211752.46159077,0,525,226.273030020068,354.380187988281
632499.53751572,4211749.00547754,0,530,226.273030020068,354.380187988281
632495.924306434,4211745.54936431,0,535,226.273030020068,354.380187988281
632492.311097149,4211742.09325108,0,540,226.273030020068,354.380187988281
632488.697887863,4211738.63713785,0,545,226.273030020068,349.828491210938
632485.084678577,4211735.18102462,0,550,226.273030020068,357.393096923828
632481.471469292,4211731.72491139,0,555,226.273030020068,357.393096923828
632477.858260006,4211728.26879816,0,560,226.273030020068,357.393096923828
632474.24505072,4211724.81268493,0,565,226.273030020068,357.393096923828
632470.072571037,4211722.16339278,0,570,244.269294398323,357.393096923828
632465.568348597,4211719.99268317,0,575,244.269294398323,357.393096923828
632461.064126156,4211717.82197356,0,580,244.269294398323,366.671417236328
632456.559903716,4211715.65126395,0,585,244.269294398323,366.671417236328
632452.055681276,4211713.48055434,0,590,244.269294398323,366.671417236328
632447.551458836,4211711.30984473,0,595,244.269294398323,366.671417236328
632443.047236396,4211709.13913512,0,600,244.269294398323,366.671417236328
632438.543013956,4211706.96842551,0,605,244.269294398323,376.360076904297
632434.038791516,4211704.7977159,0,610,244.269294398323,366.208129882812
632429.534569075,4211702.62700629,0,615,244.269294398323,366.208129882812
632425.030346635,4211700.45629668,0,620,244.269294398323,366.208129882812
632420.526124195,4211698.28558707,0,625,244.269294398323,366.208129882812
632416.021901755,4211696.11487746,0,630,244.269294398323,372.888458251953
632411.517679315,4211693.94416785,0,635,244.269294398323,372.888458251953
632407.013456875,4211691.77345824,0,640,244.269294398323,372.888458251953
632402.509234435,4211689.60274863,0,645,244.269294398323,372.888458251953
632398.005011994,4211687.43203902,0,650,244.269294398323,372.888458251953
