X,Y,Z,SAMPLE_1,X,Y
632858.2456,4212676.4746,0,345.554351806641,"632858","4212676"
632868.2456,4212676.4746,0,345.554351806641,"632868","4212676"
632878.2456,4212676.4746,0,345.199249267578,"632878","4212676"
631838.2456,4212666.4746,0,354.790100097656,"631838","4212666"
631848.2456,4212666.4746,0,352.865020751953,"631848","4212666"
631858.2456,4212666.4746,0,352.865020751953,"631858","4212666"
631868.2456,4212666.4746,0,351.410247802734,"631868","4212666"
631878.2456,4212666.4746,0,351.410247802734,"631878","4212666"
631888.2456,4212666.4746,0,351.410247802734,"631888","4212666"
631898.2456,4212666.4746,0,350.139953613281,"631898","4212666"
631908.2456,4212666.4746,0,350.139953613281,"631908","4212666"
631918.2456,4212666.4746,0,348.489044189453,"631918","4212666"
631928.2456,4212666.4746,0,348.489044189453,"631928","4212666"
631938.2456,4212666.4746,0,348.489044189453,"631938","4212666"
631948.2456,4212666.4746,0,347.139129638672,"631948","4212666"
631958.2456,4212666.4746,0,346.310943603516,"631958","4212666"
631968.2456,4212666.4746,0,344.45361328125,"631968","4212666"
631978.2456,4212666.4746,0,344.45361328125,"631978","4212666"
631988.2456,4212666.4746,0,344.45361328125,"631988","4212666"
631998.2456,4212666.4746,0,342.623260498047,"631998","4212666"
632008.2456,4212666.4746,0,342.623260498047,"632008","4212666"
632018.2456,4212666.4746,0,341.334411621094,"632018","4212666"
632028.2456,4212666.4746,0,341.334411621094,"632028","4212666"
632038.2456,4212666.4746,0,341.334411621094,"632038","4212666"
632048.2456,4212666.4746,0,339.931579589844,"632048","4212666"
632058.2456,4212666.4746,0,339.931579589844,"632058","4212666"
632068.2456,4212666.4746,0,339.931579589844,"632068","4212666"
632078.2456,4212666.4746,0,338.424438476562,"632078","4212666"
632088.2456,4212666.4746,0,338.424438476562,"632088","4212666"
632098.2456,4212666.4746,0,336.898620605469,"632098","4212666"
632108.2456,4212666.4746,0,335.902740478516,"632108","4212666"
632118.2456,4212666.4746,0,335.902740478516,"632118","4212666"
632128.2456,4212666.4746,0,334.757415771484,"632128","4212666"
632138.2456,4212666.4746,0,334.757415771484,"632138","4212666"
632148.2456,4212666.4746,0,333.299133300781,"632148","4212666"
632158.2456,4212666.4746,0,333.299133300781,"632158","4212666"
632168.2456,4212666.4746,0,333.299133300781,"632168","4212666"
632178.2456,4212666.4746,0,331.860565185547,"632178","4212666"
632188.2456,4212666.4746,0,331.860565185547,"632188","4212666"
632198.2456,4212666.4746,0,330.539489746094,"632198","4212666"
632208.2456,4212666.4746,0,330.539489746094,"632208","4212666"
632218.2456,4212666.4746,0,330.539489746094,"632218","4212666"
632228.2456,4212666.4746,0,330.005218505859,"632228","4212666"
632238.2456,4212666.4746,0,330.005218505859,"632238","4212666"
632248.2456,4212666.4746,0,329.687286376953,"632248","4212666"
632258.2456,4212666.4746,0,330.87255859375,"632258","4212666"
632268.2456,4212666.4746,0,330.87255859375,"632268","4212666"
632278.2456,4212666.4746,0,331.3291015625,"632278","4212666"
632288.2456,4212666.4746,0,331.3291015625,"632288","4212666"
632298.2456,4212666.4746,0,331.812408447266,"632298","4212666"
632308.2456,4212666.4746,0,331.812408447266,"632308","4212666"
632318.2456,4212666.4746,0,331.812408447266,"632318","4212666"
632328.2456,4212666.4746,0,332.286987304688,"632328","4212666"
632338.2456,4212666.4746,0,332.286987304688,"632338","4212666"
632348.2456,4212666.4746,0,332.378784179688,"632348","4212666"
632358.2456,4212666.4746,0,332.378784179688,"632358","4212666"
632368.2456,4212666.4746,0,332.378784179688,"632368","4212666"
632378.2456,4212666.4746,0,332.839385986328,"632378","4212666"
632388.2456,4212666.4746,0,332.839385986328,"632388","4212666"
632398.2456,4212666.4746,0,332.931732177734,"632398","4212666"
632408.2456,4212666.4746,0,335.649749755859,"632408","4212666"
632418.2456,4212666.4746,0,335.649749755859,"632418","4212666"
632428.2456,4212666.4746,0,335.853881835938,"632428","4212666"
632438.2456,4212666.4746,0,335.853881835938,"632438","4212666"
632448.2456,4212666.4746,0,336.465362548828,"632448","4212666"
632458.2456,4212666.4746,0,336.465362548828,"632458","4212666"
632468.2456,4212666.4746,0,336.465362548828,"632468","4212666"
632478.2456,4212666.4746,0,336.976593017578,"632478","4212666"
632488.2456,4212666.4746,0,336.976593017578,"632488","4212666"
632498.2456,4212666.4746,0,337.249359130859,"632498","4212666"
632508.2456,4212666.4746,0,337.249359130859,"632508","4212666"
632518.2456,4212666.4746,0,337.249359130859,"632518","4212666"
632528.2456,4212666.4746,0,336.846771240234,"632528","4212666"
632538.2456,4212666.4746,0,336.846771240234,"632538","4212666"
632548.2456,4212666.4746,0,335.653259277344,"632548","4212666"
632558.2456,4212666.4746,0,338.071044921875,"632558","4212666"
632568.2456,4212666.4746,0,338.071044921875,"632568","4212666"
632578.2456,4212666.4746,0,337.391296386719,"632578","4212666"
632588.2456,4212666.4746,0,337.391296386719,"632588","4212666"
632598.2456,4212666.4746,0,336.21435546875,"632598","4212666"
632608.2456,4212666.4746,0,336.21435546875,"632608","4212666"
632618.2456,4212666.4746,0,336.21435546875,"632618","4212666"
632628.2456,4212666.4746,0,335.651977539062,"632628","4212666"
632638.2456,4212666.4746,0,335.651977539062,"632638","4212666"
632648.2456,4212666.4746,0,335.945068359375,"632648","4212666"
632658.2456,4212666.4746,0,335.945068359375,"632658","4212666"
632668.2456,4212666.4746,0,335.945068359375,"632668","4212666"
632678.2456,4212666.4746,0,336.177215576172,"632678","4212666"
632688.2456,4212666.4746,0,336.177215576172,"632688","4212666"
632698.2456,4212666.4746,0,336.177215576172,"632698","4212666"
632708.2456,4212666.4746,0,339.333770751953,"632708","4212666"
632718.2456,4212666.4746,0,339.333770751953,"632718","4212666"
632728.2456,4212666.4746,0,340.119842529297,"632728","4212666"
632738.2456,4212666.4746,0,340.119842529297,"632738","4212666"
632748.2456,4212666.4746,0,340.119842529297,"632748","4212666"
632758.2456,4212666.4746,0,341.647918701172,"632758","4212666"
632768.2456,4212666.4746,0,341.647918701172,"632768","4212666"
632778.2456,4212666.4746,0,343.239318847656,"632778","4212666"
632788.2456,4212666.4746,0,343.239318847656,"632788","4212666"
632798.2456,4212666.4746,0,343.239318847656,"632798","4212666"
632808.2456,4212666.4746,0,344.660705566406,"632808","4212666"
632818.2456,4212666.4746,0,344.660705566406,"632818","4212666"
632828.2456,4212666.4746,0,345.228729248047,"632828","4212666"
632838.2456,4212666.4746,0,345.228729248047,"632838","4212666"
632848.2456,4212666.4746,0,345.228729248047,"632848","4212666"
632858.2456,4212666.4746,0,348.763549804688,"632858","4212666"
632868.2456,4212666.4746,0,348.763549804688,"632868","4212666"
632878.2456,4212666.4746,0,348.84130859375,"632878","4212666"
631838.2456,4212656.4746,0,354.790100097656,"631838","4212656"
631848.2456,4212656.4746,0,352.865020751953,"631848","4212656"
631858.2456,4212656.4746,0,352.865020751953,"631858","4212656"
631868.2456,4212656.4746,0,352.865020751953,"631868","4212656"
631878.2456,4212656.4746,0,351.410247802734,"631878","4212656"
631888.2456,4212656.4746,0,351.410247802734,"631888","4212656"
631898.2456,4212656.4746,0,349.367858886719,"631898","4212656"
631908.2456,4212656.4746,0,349.367858886719,"631908","4212656"
631918.2456,4212656.4746,0,349.367858886719,"631918","4212656"
631928.2456,4212656.4746,0,347.766479492188,"631928","4212656"
631938.2456,4212656.4746,0,347.766479492188,"631938","4212656"
631948.2456,4212656.4746,0,346.310943603516,"631948","4212656"
631958.2456,4212656.4746,0,346.310943603516,"631958","4212656"
631968.2456,4212656.4746,0,346.310943603516,"631968","4212656"
631978.2456,4212656.4746,0,344.45361328125,"631978","4212656"
631988.2456,4212656.4746,0,344.45361328125,"631988","4212656"
631998.2456,4212656.4746,0,342.623260498047,"631998","4212656"
632008.2456,4212656.4746,0,342.623260498047,"632008","4212656"
632018.2456,4212656.4746,0,342.623260498047,"632018","4212656"
632028.2456,4212656.4746,0,341.334411621094,"632028","4212656"
632038.2456,4212656.4746,0,341.334411621094,"632038","4212656"
632048.2456,4212656.4746,0,338.791076660156,"632048","4212656"
632058.2456,4212656.4746,0,338.791076660156,"632058","4212656"
632068.2456,4212656.4746,0,338.791076660156,"632068","4212656"
632078.2456,4212656.4746,0,337.293243408203,"632078","4212656"
632088.2456,4212656.4746,0,337.293243408203,"632088","4212656"
632098.2456,4212656.4746,0,335.902740478516,"632098","4212656"
632108.2456,4212656.4746,0,335.902740478516,"632108","4212656"
632118.2456,4212656.4746,0,335.902740478516,"632118","4212656"
632128.2456,4212656.4746,0,334.757415771484,"632128","4212656"
632138.2456,4212656.4746,0,334.757415771484,"632138","4212656"
632148.2456,4212656.4746,0,333.299133300781,"632148","4212656"
632158.2456,4212656.4746,0,333.299133300781,"632158","4212656"
632168.2456,4212656.4746,0,333.299133300781,"632168","4212656"
632178.2456,4212656.4746,0,331.860565185547,"632178","4212656"
632188.2456,4212656.4746,0,331.860565185547,"632188","4212656"
632198.2456,4212656.4746,0,331.300720214844,"632198","4212656"
632208.2456,4212656.4746,0,331.300720214844,"632208","4212656"
632218.2456,4212656.4746,0,331.300720214844,"632218","4212656"
632228.2456,4212656.4746,0,331.002471923828,"632228","4212656"
632238.2456,4212656.4746,0,331.002471923828,"632238","4212656"
632248.2456,4212656.4746,0,330.87255859375,"632248","4212656"
632258.2456,4212656.4746,0,330.87255859375,"632258","4212656"
632268.2456,4212656.4746,0,330.87255859375,"632268","4212656"
632278.2456,4212656.4746,0,331.3291015625,"632278","4212656"
632288.2456,4212656.4746,0,331.3291015625,"632288","4212656"
632298.2456,4212656.4746,0,331.812408447266,"632298","4212656"
632308.2456,4212656.4746,0,331.812408447266,"632308","4212656"
632318.2456,4212656.4746,0,331.812408447266,"632318","4212656"
632328.2456,4212656.4746,0,332.286987304688,"632328","4212656"
632338.2456,4212656.4746,0,332.286987304688,"632338","4212656"
632348.2456,4212656.4746,0,334.958984375,"632348","4212656"
632358.2456,4212656.4746,0,334.958984375,"632358","4212656"
632368.2456,4212656.4746,0,334.958984375,"632368","4212656"
632378.2456,4212656.4746,0,335.441864013672,"632378","4212656"
632388.2456,4212656.4746,0,335.441864013672,"632388","4212656"
632398.2456,4212656.4746,0,335.649749755859,"632398","4212656"
632408.2456,4212656.4746,0,335.649749755859,"632408","4212656"
632418.2456,4212656.4746,0,335.649749755859,"632418","4212656"
632428.2456,4212656.4746,0,335.853881835938,"632428","4212656"
632438.2456,4212656.4746,0,335.853881835938,"632438","4212656"
632448.2456,4212656.4746,0,336.465362548828,"632448","4212656"
632458.2456,4212656.4746,0,336.465362548828,"632458","4212656"
632468.2456,4212656.4746,0,336.465362548828,"632468","4212656"
632478.2456,4212656.4746,0,336.976593017578,"632478","4212656"
632488.2456,4212656.4746,0,336.976593017578,"632488","4212656"
632498.2456,4212656.4746,0,339.175964355469,"632498","4212656"
632508.2456,4212656.4746,0,339.175964355469,"632508","4212656"
632518.2456,4212656.4746,0,339.175964355469,"632518","4212656"
632528.2456,4212656.4746,0,338.748962402344,"632528","4212656"
632538.2456,4212656.4746,0,338.748962402344,"632538","4212656"
632548.2456,4212656.4746,0,338.748962402344,"632548","4212656"
632558.2456,4212656.4746,0,338.071044921875,"632558","4212656"
632568.2456,4212656.4746,0,338.071044921875,"632568","4212656"
632578.2456,4212656.4746,0,337.391296386719,"632578","4212656"
632588.2456,4212656.4746,0,337.391296386719,"632588","4212656"
632598.2456,4212656.4746,0,337.391296386719,"632598","4212656"
632608.2456,4212656.4746,0,336.21435546875,"632608","4212656"
632618.2456,4212656.4746,0,336.21435546875,"632618","4212656"
632628.2456,4212656.4746,0,335.651977539062,"632628","4212656"
632638.2456,4212656.4746,0,335.651977539062,"632638","4212656"
632648.2456,4212656.4746,0,338.531066894531,"632648","4212656"
632658.2456,4212656.4746,0,338.216979980469,"632658","4212656"
632668.2456,4212656.4746,0,338.216979980469,"632668","4212656"
632678.2456,4212656.4746,0,338.183654785156,"632678","4212656"
632688.2456,4212656.4746,0,338.183654785156,"632688","4212656"
632698.2456,4212656.4746,0,338.183654785156,"632698","4212656"
632708.2456,4212656.4746,0,339.333770751953,"632708","4212656"
632718.2456,4212656.4746,0,339.333770751953,"632718","4212656"
632728.2456,4212656.4746,0,340.119842529297,"632728","4212656"
632738.2456,4212656.4746,0,340.119842529297,"632738","4212656"
632748.2456,4212656.4746,0,340.119842529297,"632748","4212656"
632758.2456,4212656.4746,0,341.647918701172,"632758","4212656"
632768.2456,4212656.4746,0,341.647918701172,"632768","4212656"
632778.2456,4212656.4746,0,343.239318847656,"632778","4212656"
632788.2456,4212656.4746,0,343.239318847656,"632788","4212656"
632798.2456,4212656.4746,0,345.697418212891,"632798","4212656"
632808.2456,4212656.4746,0,347.292083740234,"632808","4212656"
632818.2456,4212656.4746,0,347.292083740234,"632818","4212656"
632828.2456,4212656.4746,0,348.439971923828,"632828","4212656"
632838.2456,4212656.4746,0,348.439971923828,"632838","4212656"
632848.2456,4212656.4746,0,348.439971923828,"632848","4212656"
632858.2456,4212656.4746,0,348.763549804688,"632858","4212656"
632868.2456,4212656.4746,0,348.763549804688,"632868","4212656"
632878.2456,4212656.4746,0,348.84130859375,"632878","4212656"
631838.2456,4212646.4746,0,354.745971679688,"631838","4212646"
631848.2456,4212646.4746,0,352.863220214844,"631848","4212646"
631858.2456,4212646.4746,0,352.863220214844,"631858","4212646"
631868.2456,4212646.4746,0,352.863220214844,"631868","4212646"
631878.2456,4212646.4746,0,351.055236816406,"631878","4212646"
631888.2456,4212646.4746,0,351.055236816406,"631888","4212646"
631898.2456,4212646.4746,0,349.367858886719,"631898","4212646"
631908.2456,4212646.4746,0,349.367858886719,"631908","4212646"
631918.2456,4212646.4746,0,349.367858886719,"631918","4212646"
631928.2456,4212646.4746,0,347.766479492188,"631928","4212646"
631938.2456,4212646.4746,0,347.766479492188,"631938","4212646"
631948.2456,4212646.4746,0,346.310943603516,"631948","4212646"
631958.2456,4212646.4746,0,346.310943603516,"631958","4212646"
631968.2456,4212646.4746,0,346.310943603516,"631968","4212646"
631978.2456,4212646.4746,0,344.45361328125,"631978","4212646"
631988.2456,4212646.4746,0,343.505645751953,"631988","4212646"
631998.2456,4212646.4746,0,341.560150146484,"631998","4212646"
632008.2456,4212646.4746,0,341.560150146484,"632008","4212646"
632018.2456,4212646.4746,0,341.560150146484,"632018","4212646"
632028.2456,4212646.4746,0,340.232025146484,"632028","4212646"
632038.2456,4212646.4746,0,340.232025146484,"632038","4212646"
632048.2456,4212646.4746,0,338.791076660156,"632048","4212646"
632058.2456,4212646.4746,0,338.791076660156,"632058","4212646"
632068.2456,4212646.4746,0,338.791076660156,"632068","4212646"
632078.2456,4212646.4746,0,337.293243408203,"632078","4212646"
632088.2456,4212646.4746,0,337.293243408203,"632088","4212646"
632098.2456,4212646.4746,0,335.902740478516,"632098","4212646"
632108.2456,4212646.4746,0,335.902740478516,"632108","4212646"
632118.2456,4212646.4746,0,335.902740478516,"632118","4212646"
632128.2456,4212646.4746,0,334.757415771484,"632128","4212646"
632138.2456,4212646.4746,0,334.279846191406,"632138","4212646"
632148.2456,4212646.4746,0,333.273254394531,"632148","4212646"
632158.2456,4212646.4746,0,333.273254394531,"632158","4212646"
632168.2456,4212646.4746,0,333.273254394531,"632168","4212646"
632178.2456,4212646.4746,0,332.189147949219,"632178","4212646"
632188.2456,4212646.4746,0,332.189147949219,"632188","4212646"
632198.2456,4212646.4746,0,331.300720214844,"632198","4212646"
632208.2456,4212646.4746,0,331.300720214844,"632208","4212646"
632218.2456,4212646.4746,0,331.300720214844,"632218","4212646"
632228.2456,4212646.4746,0,331.002471923828,"632228","4212646"
632238.2456,4212646.4746,0,331.002471923828,"632238","4212646"
632248.2456,4212646.4746,0,330.87255859375,"632248","4212646"
632258.2456,4212646.4746,0,330.87255859375,"632258","4212646"
632268.2456,4212646.4746,0,330.87255859375,"632268","4212646"
632278.2456,4212646.4746,0,331.3291015625,"632278","4212646"
632288.2456,4212646.4746,0,332.649932861328,"632288","4212646"
632298.2456,4212646.4746,0,333.603271484375,"632298","4212646"
632308.2456,4212646.4746,0,333.603271484375,"632308","4212646"
632318.2456,4212646.4746,0,333.603271484375,"632318","4212646"
632328.2456,4212646.4746,0,334.385437011719,"632328","4212646"
632338.2456,4212646.4746,0,334.385437011719,"632338","4212646"
632348.2456,4212646.4746,0,334.385437011719,"632348","4212646"
632358.2456,4212646.4746,0,334.958984375,"632358","4212646"
632368.2456,4212646.4746,0,334.958984375,"632368","4212646"
632378.2456,4212646.4746,0,335.441864013672,"632378","4212646"
632388.2456,4212646.4746,0,335.441864013672,"632388","4212646"
632398.2456,4212646.4746,0,335.441864013672,"632398","4212646"
632408.2456,4212646.4746,0,335.649749755859,"632408","4212646"
632418.2456,4212646.4746,0,335.649749755859,"632418","4212646"
632428.2456,4212646.4746,0,335.853881835938,"632428","4212646"
632438.2456,4212646.4746,0,339.122833251953,"632438","4212646"
632448.2456,4212646.4746,0,339.122833251953,"632448","4212646"
632458.2456,4212646.4746,0,339.097503662109,"632458","4212646"
632468.2456,4212646.4746,0,339.097503662109,"632468","4212646"
632478.2456,4212646.4746,0,339.289642333984,"632478","4212646"
632488.2456,4212646.4746,0,339.289642333984,"632488","4212646"
632498.2456,4212646.4746,0,339.289642333984,"632498","4212646"
632508.2456,4212646.4746,0,339.175964355469,"632508","4212646"
632518.2456,4212646.4746,0,339.175964355469,"632518","4212646"
632528.2456,4212646.4746,0,338.748962402344,"632528","4212646"
632538.2456,4212646.4746,0,338.748962402344,"632538","4212646"
632548.2456,4212646.4746,0,338.748962402344,"632548","4212646"
632558.2456,4212646.4746,0,338.071044921875,"632558","4212646"
632568.2456,4212646.4746,0,338.071044921875,"632568","4212646"
632578.2456,4212646.4746,0,337.391296386719,"632578","4212646"
632588.2456,4212646.4746,0,340.372344970703,"632588","4212646"
632598.2456,4212646.4746,0,340.372344970703,"632598","4212646"
632608.2456,4212646.4746,0,339.113647460938,"632608","4212646"
632618.2456,4212646.4746,0,339.113647460938,"632618","4212646"
632628.2456,4212646.4746,0,338.531066894531,"632628","4212646"
632638.2456,4212646.4746,0,338.531066894531,"632638","4212646"
632648.2456,4212646.4746,0,338.531066894531,"632648","4212646"
632658.2456,4212646.4746,0,338.216979980469,"632658","4212646"
632668.2456,4212646.4746,0,338.216979980469,"632668","4212646"
632678.2456,4212646.4746,0,338.183654785156,"632678","4212646"
632688.2456,4212646.4746,0,338.183654785156,"632688","4212646"
632698.2456,4212646.4746,0,338.183654785156,"632698","4212646"
632708.2456,4212646.4746,0,339.333770751953,"632708","4212646"
632718.2456,4212646.4746,0,339.333770751953,"632718","4212646"
632728.2456,4212646.4746,0,340.119842529297,"632728","4212646"
632738.2456,4212646.4746,0,342.507415771484,"632738","4212646"
632748.2456,4212646.4746,0,342.507415771484,"632748","4212646"
632758.2456,4212646.4746,0,344.125579833984,"632758","4212646"
632768.2456,4212646.4746,0,344.125579833984,"632768","4212646"
632778.2456,4212646.4746,0,345.697418212891,"632778","4212646"
632788.2456,4212646.4746,0,345.697418212891,"632788","4212646"
632798.2456,4212646.4746,0,345.697418212891,"632798","4212646"
632808.2456,4212646.4746,0,347.292083740234,"632808","4212646"
632818.2456,4212646.4746,0,347.292083740234,"632818","4212646"
632828.2456,4212646.4746,0,348.439971923828,"632828","4212646"
632838.2456,4212646.4746,0,348.439971923828,"632838","4212646"
632848.2456,4212646.4746,0,348.439971923828,"632848","4212646"
632858.2456,4212646.4746,0,348.763549804688,"632858","4212646"
632868.2456,4212646.4746,0,348.763549804688,"632868","4212646"
632878.2456,4212646.4746,0,348.84130859375,"632878","4212646"
631838.2456,4212636.4746,0,354.745971679688,"631838","4212636"
631848.2456,4212636.4746,0,352.863220214844,"631848","4212636"
631858.2456,4212636.4746,0,352.863220214844,"631858","4212636"
631868.2456,4212636.4746,0,352.863220214844,"631868","4212636"
631878.2456,4212636.4746,0,351.055236816406,"631878","4212636"
631888.2456,4212636.4746,0,351.055236816406,"631888","4212636"
631898.2456,4212636.4746,0,349.367858886719,"631898","4212636"
631908.2456,4212636.4746,0,349.367858886719,"631908","4212636"
631918.2456,4212636.4746,0,349.367858886719,"631918","4212636"
631928.2456,4212636.4746,0,347.305236816406,"631928","4212636"
631938.2456,4212636.4746,0,347.305236816406,"631938","4212636"
631948.2456,4212636.4746,0,345.476501464844,"631948","4212636"
631958.2456,4212636.4746,0,345.476501464844,"631958","4212636"
631968.2456,4212636.4746,0,345.476501464844,"631968","4212636"
631978.2456,4212636.4746,0,343.505645751953,"631978","4212636"
631988.2456,4212636.4746,0,343.505645751953,"631988","4212636"
631998.2456,4212636.4746,0,341.560150146484,"631998","4212636"
632008.2456,4212636.4746,0,341.560150146484,"632008","4212636"
632018.2456,4212636.4746,0,341.560150146484,"632018","4212636"
632028.2456,4212636.4746,0,340.232025146484,"632028","4212636"
632038.2456,4212636.4746,0,340.232025146484,"632038","4212636"
632048.2456,4212636.4746,0,338.791076660156,"632048","4212636"
632058.2456,4212636.4746,0,338.791076660156,"632058","4212636"
632068.2456,4212636.4746,0,338.791076660156,"632068","4212636"
632078.2456,4212636.4746,0,336.559692382812,"632078","4212636"
632088.2456,4212636.4746,0,336.559692382812,"632088","4212636"
632098.2456,4212636.4746,0,335.302612304688,"632098","4212636"
632108.2456,4212636.4746,0,335.302612304688,"632108","4212636"
632118.2456,4212636.4746,0,335.302612304688,"632118","4212636"
