,X,Y,Z,t,tt
0,630697.1893661171,4212602.262509875,445.79636,4259553.587734005,498.9267584895715
1,630697.1307241871,4212602.348141855,375.0,4259553.663739194,498.85075330082327
2,630765.0489322012,4212503.170507558,420.0,4259465.636496047,586.8779964484274
