,X,Y,Z,t,tt
0,631048.4454034411,4212723.526400588,300,4259725.536972436,572.1742640985176
1,631139.0030141266,4212591.28955486,300,4259608.176107181,689.535129353404
2,631161.6424167979,4212558.230343427,320,4259578.836327884,718.874908650294
