,X,Y,Z,t,tt
0,632924.1786965113,4212521.228443561,378.18042,4259803.764971609,1474.8934778124094
1,632940.4512778912,4212497.466389728,260.0,4259782.684504426,1495.9739449955523
2,633019.6891872409,4212381.759149715,325.0,4259680.036307418,1598.6221420038491
3,633011.4907254957,4212393.730961907,379.88007,4259690.656847946,1588.001601475291
