,X,Y,Z,t,tt
0,631080.4567143617,4213310.967736929,361.542933312,4260311.239064477,231.68494253605604
1,631184.6857573171,4213158.767167927,430.0,4260176.158904526,366.76510248705745
2,631252.6039653312,4213059.589533631,280.0,4260088.139343399,454.78466361481696
3,631354.4812773523,4212910.823082185,380.0,4259956.112951402,586.811055611819
