,X,Y,Z,t,tt
0,630671.1458796381,4212640.292538248,445.64523,4259587.342520619,465.1719718761742
1,630663.1716201801,4212651.936959003,480.0,4259597.677950637,454.8365418575704
2,630685.8110228515,4212618.87774757,315.0,4259568.335099315,484.1793931797147
3,630765.0489322012,4212503.170507558,390.0,4259465.636496047,586.8779964484274
