,X,Y,Z,t,tt
0,632014.9863155731,4213848.877569012,158.44067415,4260981.730296094,296.9281533276662
1,632068.8342750438,4213770.246029869,190.0,4260911.956094427,366.7023549946025
2,632204.6706910719,4213571.890761276,50.0,4260735.948666281,542.7097831405699
3,632283.9086004217,4213456.183521263,185.0,4260633.280573276,645.3778761457652
