,X,Y,Z,t,tt
0,633031.0088885766,4212365.229543999,150,4259665.372454244,1613.2859951779246
1,633042.3285899123,4212348.699938283,125,4259650.708644817,1627.9498046049848
2,633064.9679925836,4212315.64072685,100,4259621.381157192,1657.2772922292352
3,633098.9270965907,4212266.051909703,70,4259577.390253851,1701.2681955704466
